address,time,value
0014.4F01.0000.3560,2013-09-18 21:11:44.157,31
0014.4F01.0000.3560,2013-09-18 21:11:47.158,31
0014.4F01.0000.3560,2013-09-18 21:11:50.159,32
0014.4F01.0000.3560,2013-09-18 21:11:53.162,31
0014.4F01.0000.3560,2013-09-18 21:11:56.163,32
0014.4F01.0000.3560,2013-09-18 21:11:59.164,31
0014.4F01.0000.3560,2013-09-18 21:12:02.165,31
0014.4F01.0000.3560,2013-09-18 21:12:05.166,31
0014.4F01.0000.3560,2013-09-18 21:12:08.167,32
0014.4F01.0000.3560,2013-09-18 21:12:11.168,31
0014.4F01.0000.3560,2013-09-18 21:12:14.17,31
