address,time,value
0014.4F01.0000.7B36,2013-09-18 15:09:39.196,74
0014.4F01.0000.45B2,2013-09-18 15:09:39.774,81
0014.4F01.0000.7811,2013-09-18 15:09:37.754,74
0014.4F01.0000.3560,2013-09-18 15:09:39.763,77
0014.4F01.0000.35EC,2013-09-18 15:09:40.234,77
0014.4F01.0000.7B36,2013-09-18 15:09:42.197,74
0014.4F01.0000.45B2,2013-09-18 15:09:42.775,81
0014.4F01.0000.7811,2013-09-18 15:09:40.755,74
0014.4F01.0000.3560,2013-09-18 15:09:42.764,77
0014.4F01.0000.35EC,2013-09-18 15:09:43.235,77
0014.4F01.0000.7B36,2013-09-18 15:09:45.198,74
0014.4F01.0000.45B2,2013-09-18 15:09:45.776,81
0014.4F01.0000.7811,2013-09-18 15:09:43.756,74
0014.4F01.0000.3560,2013-09-18 15:09:45.765,76
0014.4F01.0000.35EC,2013-09-18 15:09:46.236,77
0014.4F01.0000.7B36,2013-09-18 15:09:48.199,74
0014.4F01.0000.45B2,2013-09-18 15:09:48.777,81
0014.4F01.0000.7811,2013-09-18 15:09:46.757,74
0014.4F01.0000.3560,2013-09-18 15:09:48.766,77
0014.4F01.0000.35EC,2013-09-18 15:09:49.237,77
0014.4F01.0000.7B36,2013-09-18 15:09:51.2,74
0014.4F01.0000.45B2,2013-09-18 15:09:51.778,82
0014.4F01.0000.3560,2013-09-18 15:09:51.768,77
0014.4F01.0000.35EC,2013-09-18 15:09:52.238,78
0014.4F01.0000.7B36,2013-09-18 15:09:54.201,74
0014.4F01.0000.45B2,2013-09-18 15:09:54.779,82
0014.4F01.0000.7811,2013-09-18 15:09:52.759,74
0014.4F01.0000.3560,2013-09-18 15:09:54.769,78
0014.4F01.0000.35EC,2013-09-18 15:09:55.24,77
0014.4F01.0000.7B36,2013-09-18 15:09:57.202,74
0014.4F01.0000.45B2,2013-09-18 15:09:57.78,82
0014.4F01.0000.7811,2013-09-18 15:09:55.76,74
0014.4F01.0000.3560,2013-09-18 15:09:57.77,76
0014.4F01.0000.35EC,2013-09-18 15:09:58.241,78
0014.4F01.0000.7B36,2013-09-18 15:10:00.203,74
0014.4F01.0000.45B2,2013-09-18 15:10:00.782,80
0014.4F01.0000.7811,2013-09-18 15:09:58.761,74
0014.4F01.0000.3560,2013-09-18 15:10:00.771,77
0014.4F01.0000.35EC,2013-09-18 15:10:01.243,78
0014.4F01.0000.7B36,2013-09-18 15:10:03.204,74
0014.4F01.0000.45B2,2013-09-18 15:10:03.784,81
0014.4F01.0000.7811,2013-09-18 15:10:01.762,75
0014.4F01.0000.3560,2013-09-18 15:10:03.772,77
0014.4F01.0000.35EC,2013-09-18 15:10:04.244,78
0014.4F01.0000.7B36,2013-09-18 15:10:06.205,74
0014.4F01.0000.45B2,2013-09-18 15:10:06.785,80
0014.4F01.0000.7811,2013-09-18 15:10:04.763,74
0014.4F01.0000.3560,2013-09-18 15:10:06.772,78
0014.4F01.0000.35EC,2013-09-18 15:10:07.245,78
0014.4F01.0000.7B36,2013-09-18 15:10:09.207,74
0014.4F01.0000.45B2,2013-09-18 15:10:09.786,82
0014.4F01.0000.7811,2013-09-18 15:10:07.764,75
0014.4F01.0000.3560,2013-09-18 15:10:09.773,78
0014.4F01.0000.35EC,2013-09-18 15:10:10.247,78
0014.4F01.0000.7B36,2013-09-18 15:10:12.207,74
0014.4F01.0000.45B2,2013-09-18 15:10:12.788,80
0014.4F01.0000.7811,2013-09-18 15:10:10.765,75
0014.4F01.0000.3560,2013-09-18 15:10:12.774,78
0014.4F01.0000.35EC,2013-09-18 15:10:13.248,78
0014.4F01.0000.7B36,2013-09-18 15:10:15.208,74
0014.4F01.0000.45B2,2013-09-18 15:10:15.789,82
0014.4F01.0000.7811,2013-09-18 15:10:13.766,75
0014.4F01.0000.3560,2013-09-18 15:10:15.775,77
0014.4F01.0000.35EC,2013-09-18 15:10:16.249,78
0014.4F01.0000.7B36,2013-09-18 15:10:18.209,74
0014.4F01.0000.45B2,2013-09-18 15:10:18.79,82
0014.4F01.0000.7811,2013-09-18 15:10:16.767,75
0014.4F01.0000.3560,2013-09-18 15:10:18.776,78
0014.4F01.0000.35EC,2013-09-18 15:10:19.25,78
0014.4F01.0000.7B36,2013-09-18 15:10:21.21,74
0014.4F01.0000.45B2,2013-09-18 15:10:21.791,80
0014.4F01.0000.7811,2013-09-18 15:10:19.768,75
0014.4F01.0000.3560,2013-09-18 15:10:21.777,78
0014.4F01.0000.35EC,2013-09-18 15:10:22.254,78
0014.4F01.0000.7B36,2013-09-18 15:10:24.211,74
0014.4F01.0000.45B2,2013-09-18 15:10:24.793,82
0014.4F01.0000.7811,2013-09-18 15:10:22.769,75
0014.4F01.0000.3560,2013-09-18 15:10:24.781,78
0014.4F01.0000.35EC,2013-09-18 15:10:25.255,78
0014.4F01.0000.45B2,2013-09-18 15:10:27.794,82
