address,time,value
0014.4F01.0000.35EC,2013-09-18 14:51:57.741,82
0014.4F01.0000.35EC,2013-09-18 14:52:00.742,82
0014.4F01.0000.35EC,2013-09-18 14:52:03.743,82
0014.4F01.0000.35EC,2013-09-18 14:52:06.744,82
0014.4F01.0000.35EC,2013-09-18 14:52:09.745,81
0014.4F01.0000.35EC,2013-09-18 14:52:12.746,82
0014.4F01.0000.35EC,2013-09-18 14:52:15.747,81
0014.4F01.0000.3560,2013-09-18 14:52:17.988,77
0014.4F01.0000.35EC,2013-09-18 14:52:18.748,81
0014.4F01.0000.3560,2013-09-18 14:52:20.989,78
0014.4F01.0000.35EC,2013-09-18 14:52:21.75,82
0014.4F01.0000.3560,2013-09-18 14:52:23.991,78
0014.4F01.0000.35EC,2013-09-18 14:52:24.751,81
0014.4F01.0000.3560,2013-09-18 14:52:26.993,78
0014.4F01.0000.35EC,2013-09-18 14:52:27.752,81
0014.4F01.0000.3560,2013-09-18 14:52:29.995,77
0014.4F01.0000.35EC,2013-09-18 14:52:30.753,82
0014.4F01.0000.3560,2013-09-18 14:52:32.996,77
0014.4F01.0000.35EC,2013-09-18 14:52:33.754,82
0014.4F01.0000.3560,2013-09-18 14:52:35.997,78
0014.4F01.0000.35EC,2013-09-18 14:52:36.755,82
0014.4F01.0000.3560,2013-09-18 14:52:38.999,78
0014.4F01.0000.35EC,2013-09-18 14:52:39.756,82
0014.4F01.0000.3560,2013-09-18 14:52:42.0,78
0014.4F01.0000.35EC,2013-09-18 14:52:42.757,81
0014.4F01.0000.3560,2013-09-18 14:52:45.001,77
0014.4F01.0000.35EC,2013-09-18 14:52:45.759,82
0014.4F01.0000.3560,2013-09-18 14:52:48.002,78
