address,time,value
0014.4F01.0000.7811,2013-09-18 14:42:42.141,77
0014.4F01.0000.3560,2013-09-18 14:42:44.523,78
0014.4F01.0000.35EC,2013-09-18 14:42:45.513,78
0014.4F01.0000.7811,2013-09-18 14:42:45.142,77
0014.4F01.0000.3560,2013-09-18 14:42:47.524,78
0014.4F01.0000.35EC,2013-09-18 14:42:48.514,79
0014.4F01.0000.7811,2013-09-18 14:42:48.143,77
0014.4F01.0000.3560,2013-09-18 14:42:50.525,78
0014.4F01.0000.35EC,2013-09-18 14:42:51.515,79
0014.4F01.0000.7811,2013-09-18 14:42:51.144,77
0014.4F01.0000.3560,2013-09-18 14:42:53.527,78
0014.4F01.0000.35EC,2013-09-18 14:42:54.516,79
0014.4F01.0000.7811,2013-09-18 14:42:54.145,77
0014.4F01.0000.3560,2013-09-18 14:42:56.528,79
0014.4F01.0000.35EC,2013-09-18 14:42:57.517,78
0014.4F01.0000.7811,2013-09-18 14:42:57.146,77
0014.4F01.0000.3560,2013-09-18 14:42:59.529,78
0014.4F01.0000.35EC,2013-09-18 14:43:00.519,77
0014.4F01.0000.7811,2013-09-18 14:43:00.147,77
0014.4F01.0000.3560,2013-09-18 14:43:02.531,78
0014.4F01.0000.35EC,2013-09-18 14:43:03.52,78
0014.4F01.0000.7811,2013-09-18 14:43:03.147,77
0014.4F01.0000.3560,2013-09-18 14:43:05.533,78
0014.4F01.0000.35EC,2013-09-18 14:43:06.521,77
0014.4F01.0000.7811,2013-09-18 14:43:06.148,77
0014.4F01.0000.3560,2013-09-18 14:43:08.535,78
0014.4F01.0000.35EC,2013-09-18 14:43:09.522,77
0014.4F01.0000.7811,2013-09-18 14:43:09.149,77
0014.4F01.0000.3560,2013-09-18 14:43:11.536,78
0014.4F01.0000.35EC,2013-09-18 14:43:12.523,78
0014.4F01.0000.7811,2013-09-18 14:43:12.15,77
0014.4F01.0000.3560,2013-09-18 14:43:14.537,79
0014.4F01.0000.35EC,2013-09-18 14:43:15.524,77
0014.4F01.0000.7811,2013-09-18 14:43:15.151,77
0014.4F01.0000.3560,2013-09-18 14:43:17.538,78
0014.4F01.0000.35EC,2013-09-18 14:43:18.525,77
0014.4F01.0000.7811,2013-09-18 14:43:18.152,77
0014.4F01.0000.3560,2013-09-18 14:43:20.539,78
0014.4F01.0000.35EC,2013-09-18 14:43:21.526,78
