address,time,value
0014.4F01.0000.3560,2013-09-19 11:54:46.952,76
0014.4F01.0000.7B36,2013-09-19 11:54:45.63,71
0014.4F01.0000.35EC,2013-09-19 11:54:48.001,79
0014.4F01.0000.3560,2013-09-19 11:54:49.954,77
0014.4F01.0000.7B36,2013-09-19 11:54:48.631,71
0014.4F01.0000.35EC,2013-09-19 11:54:51.002,78
0014.4F01.0000.3560,2013-09-19 11:54:52.955,77
0014.4F01.0000.7B36,2013-09-19 11:54:51.632,71
0014.4F01.0000.7B36,2013-09-19 11:54:54.633,72
0014.4F01.0000.7B36,2013-09-19 11:54:57.634,72
0014.4F01.0000.35EC,2013-09-19 11:54:59.519,80
0014.4F01.0000.7811,2013-09-19 11:54:58.747,71
0014.4F01.0000.35EC,2013-09-19 11:55:02.52,80
0014.4F01.0000.3560,2013-09-19 11:55:04.229,77
0014.4F01.0000.35EC,2013-09-19 11:55:05.521,80
0014.4F01.0000.3560,2013-09-19 11:55:07.231,77
0014.4F01.0000.35EC,2013-09-19 11:55:08.522,80
0014.4F01.0000.3560,2013-09-19 11:55:10.232,77
0014.4F01.0000.35EC,2013-09-19 11:55:11.523,79
0014.4F01.0000.3560,2013-09-19 11:55:13.233,77
0014.4F01.0000.35EC,2013-09-19 11:55:14.525,79
0014.4F01.0000.3560,2013-09-19 11:55:16.234,78
0014.4F01.0000.35EC,2013-09-19 11:55:17.527,79
0014.4F01.0000.3560,2013-09-19 11:55:24.241,77
0014.4F01.0000.7811,2013-09-19 11:55:22.553,72
0014.4F01.0000.35EC,2013-09-19 11:55:24.65,80
0014.4F01.0000.3560,2013-09-19 11:55:27.243,78
0014.4F01.0000.35EC,2013-09-19 11:55:27.652,80
0014.4F01.0000.3560,2013-09-19 11:55:30.244,77
0014.4F01.0000.35EC,2013-09-19 11:55:30.653,80
0014.4F01.0000.3560,2013-09-19 11:55:33.245,78
0014.4F01.0000.35EC,2013-09-19 11:55:33.654,80
0014.4F01.0000.3560,2013-09-19 11:55:36.248,77
0014.4F01.0000.35EC,2013-09-19 11:55:36.655,80
0014.4F01.0000.3560,2013-09-19 11:55:39.249,77
0014.4F01.0000.35EC,2013-09-19 11:55:39.657,80
0014.4F01.0000.3560,2013-09-19 11:55:42.25,77
0014.4F01.0000.35EC,2013-09-19 11:55:42.658,80
0014.4F01.0000.3560,2013-09-19 11:55:45.251,78
0014.4F01.0000.35EC,2013-09-19 11:55:45.659,79
0014.4F01.0000.3560,2013-09-19 11:55:48.253,77
0014.4F01.0000.35EC,2013-09-19 11:55:48.66,79
0014.4F01.0000.3560,2013-09-19 11:55:51.254,77
0014.4F01.0000.35EC,2013-09-19 11:55:51.662,78
0014.4F01.0000.3560,2013-09-19 11:55:54.255,77
0014.4F01.0000.35EC,2013-09-19 11:55:54.663,79
0014.4F01.0000.3560,2013-09-19 11:55:57.256,78
0014.4F01.0000.35EC,2013-09-19 11:55:57.664,79
0014.4F01.0000.3560,2013-09-19 11:56:00.257,77
0014.4F01.0000.35EC,2013-09-19 11:56:00.665,79
0014.4F01.0000.3560,2013-09-19 11:56:03.258,77
0014.4F01.0000.35EC,2013-09-19 11:56:03.666,79
0014.4F01.0000.3560,2013-09-19 11:56:06.259,77
0014.4F01.0000.35EC,2013-09-19 11:56:06.667,79
0014.4F01.0000.3560,2013-09-19 11:56:09.26,77
0014.4F01.0000.7811,2013-09-19 11:56:06.975,74
0014.4F01.0000.35EC,2013-09-19 11:56:09.668,79
0014.4F01.0000.3560,2013-09-19 11:56:12.263,78
0014.4F01.0000.35EC,2013-09-19 11:56:12.669,79
0014.4F01.0000.3560,2013-09-19 11:56:15.265,77
0014.4F01.0000.35EC,2013-09-19 11:56:15.67,78
0014.4F01.0000.3560,2013-09-19 11:56:18.266,77
0014.4F01.0000.35EC,2013-09-19 11:56:18.671,79
0014.4F01.0000.3560,2013-09-19 11:56:21.267,77
0014.4F01.0000.35EC,2013-09-19 11:56:21.672,79
0014.4F01.0000.3560,2013-09-19 11:56:24.268,78
0014.4F01.0000.35EC,2013-09-19 11:56:24.673,79
0014.4F01.0000.3560,2013-09-19 11:56:27.269,78
0014.4F01.0000.35EC,2013-09-19 11:56:27.674,79
0014.4F01.0000.3560,2013-09-19 11:56:30.27,77
0014.4F01.0000.35EC,2013-09-19 11:56:30.675,78
0014.4F01.0000.3560,2013-09-19 11:56:33.272,77
0014.4F01.0000.7811,2013-09-19 11:56:31.834,73
0014.4F01.0000.35EC,2013-09-19 11:56:33.677,79
0014.4F01.0000.3560,2013-09-19 11:56:36.273,78
0014.4F01.0000.35EC,2013-09-19 11:56:36.679,79
0014.4F01.0000.3560,2013-09-19 11:56:39.274,78
0014.4F01.0000.35EC,2013-09-19 11:56:39.68,79
0014.4F01.0000.3560,2013-09-19 11:56:42.276,78
0014.4F01.0000.35EC,2013-09-19 11:56:42.681,78
0014.4F01.0000.3560,2013-09-19 11:56:45.278,77
0014.4F01.0000.35EC,2013-09-19 11:56:45.682,80
0014.4F01.0000.3560,2013-09-19 11:56:48.279,77
0014.4F01.0000.35EC,2013-09-19 11:56:48.683,79
0014.4F01.0000.3560,2013-09-19 11:56:51.28,77
0014.4F01.0000.35EC,2013-09-19 11:56:51.684,79
0014.4F01.0000.3560,2013-09-19 11:56:54.281,78
0014.4F01.0000.35EC,2013-09-19 11:56:54.685,80
0014.4F01.0000.3560,2013-09-19 11:56:57.283,77
0014.4F01.0000.35EC,2013-09-19 11:56:57.686,80
0014.4F01.0000.3560,2013-09-19 11:57:00.285,77
0014.4F01.0000.35EC,2013-09-19 11:57:00.687,80
0014.4F01.0000.3560,2013-09-19 11:57:03.286,77
0014.4F01.0000.35EC,2013-09-19 11:57:03.688,80
0014.4F01.0000.3560,2013-09-19 11:57:06.286,78
0014.4F01.0000.35EC,2013-09-19 11:57:06.689,78
0014.4F01.0000.3560,2013-09-19 11:57:09.287,77
0014.4F01.0000.35EC,2013-09-19 11:57:09.694,79
0014.4F01.0000.3560,2013-09-19 11:57:12.288,78
0014.4F01.0000.35EC,2013-09-19 11:57:12.696,79
0014.4F01.0000.3560,2013-09-19 11:57:15.289,78
0014.4F01.0000.35EC,2013-09-19 11:57:15.697,79
0014.4F01.0000.3560,2013-09-19 11:57:18.29,78
0014.4F01.0000.35EC,2013-09-19 11:57:18.699,79
0014.4F01.0000.3560,2013-09-19 11:57:21.291,78
0014.4F01.0000.35EC,2013-09-19 11:57:21.7,79
0014.4F01.0000.3560,2013-09-19 11:57:24.292,78
0014.4F01.0000.35EC,2013-09-19 11:57:24.701,79
0014.4F01.0000.3560,2013-09-19 11:57:27.293,77
0014.4F01.0000.35EC,2013-09-19 11:57:27.702,79
0014.4F01.0000.3560,2013-09-19 11:57:30.294,78
0014.4F01.0000.35EC,2013-09-19 11:57:30.703,78
0014.4F01.0000.3560,2013-09-19 11:57:33.295,78
0014.4F01.0000.7811,2013-09-19 11:57:33.407,74
0014.4F01.0000.35EC,2013-09-19 11:57:33.704,79
0014.4F01.0000.3560,2013-09-19 11:57:36.296,78
0014.4F01.0000.7811,2013-09-19 11:57:36.409,75
0014.4F01.0000.35EC,2013-09-19 11:57:36.705,79
0014.4F01.0000.3560,2013-09-19 11:57:39.298,78
0014.4F01.0000.7811,2013-09-19 11:57:39.41,75
0014.4F01.0000.35EC,2013-09-19 11:57:39.706,79
0014.4F01.0000.3560,2013-09-19 11:57:42.3,78
0014.4F01.0000.7811,2013-09-19 11:57:42.411,73
0014.4F01.0000.35EC,2013-09-19 11:57:42.708,79
0014.4F01.0000.3560,2013-09-19 11:57:45.301,78
0014.4F01.0000.7811,2013-09-19 11:57:45.412,74
0014.4F01.0000.35EC,2013-09-19 11:57:45.709,79
0014.4F01.0000.3560,2013-09-19 11:57:48.311,79
0014.4F01.0000.7811,2013-09-19 11:57:48.413,75
0014.4F01.0000.35EC,2013-09-19 11:57:48.71,79
0014.4F01.0000.3560,2013-09-19 11:57:51.312,78
0014.4F01.0000.7811,2013-09-19 11:57:51.414,75
0014.4F01.0000.35EC,2013-09-19 11:57:51.711,79
0014.4F01.0000.3560,2013-09-19 11:57:54.313,77
0014.4F01.0000.7811,2013-09-19 11:57:54.415,75
0014.4F01.0000.35EC,2013-09-19 11:57:54.712,79
0014.4F01.0000.3560,2013-09-19 11:57:57.314,77
0014.4F01.0000.7811,2013-09-19 11:57:57.416,74
