address,time,value
0014.4F01.0000.3560,2013-09-18 21:17:11.302,32
0014.4F01.0000.3560,2013-09-18 21:17:14.303,31
0014.4F01.0000.3560,2013-09-18 21:17:17.304,31
0014.4F01.0000.3560,2013-09-18 21:17:20.305,31
0014.4F01.0000.3560,2013-09-18 21:17:23.306,32
0014.4F01.0000.3560,2013-09-18 21:17:26.307,31
0014.4F01.0000.3560,2013-09-18 21:17:29.308,31
0014.4F01.0000.3560,2013-09-18 21:17:32.309,32
0014.4F01.0000.3560,2013-09-18 21:17:35.31,31
0014.4F01.0000.3560,2013-09-18 21:17:38.31,31
0014.4F01.0000.3560,2013-09-18 21:17:41.311,32
