address,time,value
0014.4F01.0000.35EC,2013-09-18 14:55:54.836,82
0014.4F01.0000.35EC,2013-09-18 14:55:57.837,82
0014.4F01.0000.35EC,2013-09-18 14:56:00.838,82
0014.4F01.0000.35EC,2013-09-18 14:56:03.839,81
0014.4F01.0000.35EC,2013-09-18 14:56:06.84,82
0014.4F01.0000.35EC,2013-09-18 14:56:09.841,82
0014.4F01.0000.35EC,2013-09-18 14:56:12.842,82
0014.4F01.0000.35EC,2013-09-18 14:56:15.843,81
0014.4F01.0000.35EC,2013-09-18 14:56:18.844,81
0014.4F01.0000.35EC,2013-09-18 14:56:21.845,81
0014.4F01.0000.35EC,2013-09-18 14:56:24.846,80
0014.4F01.0000.35EC,2013-09-18 14:56:27.847,80
0014.4F01.0000.35EC,2013-09-18 14:56:30.848,81
0014.4F01.0000.35EC,2013-09-18 14:56:33.85,81
0014.4F01.0000.35EC,2013-09-18 14:56:36.851,81
0014.4F01.0000.35EC,2013-09-18 14:56:39.852,80
0014.4F01.0000.35EC,2013-09-18 14:56:42.853,80
0014.4F01.0000.35EC,2013-09-18 14:56:45.854,81
0014.4F01.0000.35EC,2013-09-18 14:56:48.855,81
0014.4F01.0000.7811,2013-09-18 14:56:48.826,74
0014.4F01.0000.35EC,2013-09-18 14:56:51.856,81
0014.4F01.0000.7811,2013-09-18 14:56:51.827,74
0014.4F01.0000.35EC,2013-09-18 14:56:54.857,80
0014.4F01.0000.7811,2013-09-18 14:56:54.828,74
0014.4F01.0000.35EC,2013-09-18 14:56:57.858,81
0014.4F01.0000.7811,2013-09-18 14:56:57.829,74
0014.4F01.0000.35EC,2013-09-18 14:57:00.859,81
0014.4F01.0000.7811,2013-09-18 14:57:00.83,74
0014.4F01.0000.35EC,2013-09-18 14:57:03.86,81
0014.4F01.0000.7811,2013-09-18 14:57:03.831,74
0014.4F01.0000.35EC,2013-09-18 14:57:06.861,81
0014.4F01.0000.7811,2013-09-18 14:57:06.832,74
0014.4F01.0000.35EC,2013-09-18 14:57:09.862,80
0014.4F01.0000.3560,2013-09-18 14:57:11.187,79
0014.4F01.0000.7811,2013-09-18 14:57:09.833,74
0014.4F01.0000.35EC,2013-09-18 14:57:12.863,80
0014.4F01.0000.3560,2013-09-18 14:57:14.188,79
0014.4F01.0000.7811,2013-09-18 14:57:12.834,74
0014.4F01.0000.35EC,2013-09-18 14:57:15.864,82
0014.4F01.0000.3560,2013-09-18 14:57:17.189,80
