address,time,value
0014.4F01.0000.3560,2013-09-18 21:42:32.912,24
0014.4F01.0000.3560,2013-09-18 21:42:35.913,24
0014.4F01.0000.3560,2013-09-18 21:42:38.914,24
0014.4F01.0000.3560,2013-09-18 21:42:41.915,24
0014.4F01.0000.3560,2013-09-18 21:42:44.916,24
0014.4F01.0000.35EC,2013-09-18 21:42:46.399,24
0014.4F01.0000.3560,2013-09-18 21:42:47.918,24
0014.4F01.0000.35EC,2013-09-18 21:42:49.4,24
0014.4F01.0000.3560,2013-09-18 21:42:50.919,24
0014.4F01.0000.35EC,2013-09-18 21:42:52.402,24
0014.4F01.0000.3560,2013-09-18 21:42:53.92,25
0014.4F01.0000.35EC,2013-09-18 21:42:55.403,24
0014.4F01.0000.3560,2013-09-18 21:42:56.921,24
0014.4F01.0000.35EC,2013-09-18 21:42:58.404,24
0014.4F01.0000.3560,2013-09-18 21:42:59.922,24
0014.4F01.0000.35EC,2013-09-18 21:43:01.405,24
0014.4F01.0000.3560,2013-09-18 21:43:02.923,24
0014.4F01.0000.35EC,2013-09-18 21:43:04.406,24
0014.4F01.0000.3560,2013-09-18 21:43:05.924,25
0014.4F01.0000.35EC,2013-09-18 21:43:07.407,24
0014.4F01.0000.3560,2013-09-18 21:43:08.925,24
0014.4F01.0000.35EC,2013-09-18 21:43:10.409,24
0014.4F01.0000.3560,2013-09-18 21:43:11.926,24
0014.4F01.0000.35EC,2013-09-18 21:43:13.411,24
0014.4F01.0000.3560,2013-09-18 21:43:14.927,24
0014.4F01.0000.35EC,2013-09-18 21:43:16.412,24
0014.4F01.0000.3560,2013-09-18 21:43:17.928,24
0014.4F01.0000.35EC,2013-09-18 21:43:19.413,24
0014.4F01.0000.3560,2013-09-18 21:43:20.929,24
0014.4F01.0000.35EC,2013-09-18 21:43:22.414,24
0014.4F01.0000.3560,2013-09-18 21:43:23.93,24
0014.4F01.0000.7811,2013-09-18 21:43:25.191,22
0014.4F01.0000.35EC,2013-09-18 21:43:25.415,24
0014.4F01.0000.3560,2013-09-18 21:43:26.933,24
0014.4F01.0000.7811,2013-09-18 21:43:28.192,22
0014.4F01.0000.35EC,2013-09-18 21:43:28.416,24
0014.4F01.0000.3560,2013-09-18 21:43:29.934,24
0014.4F01.0000.7811,2013-09-18 21:43:31.193,22
0014.4F01.0000.35EC,2013-09-18 21:43:31.417,24
0014.4F01.0000.3560,2013-09-18 21:43:32.936,24
0014.4F01.0000.7811,2013-09-18 21:43:34.193,23
0014.4F01.0000.35EC,2013-09-18 21:43:34.418,24
0014.4F01.0000.3560,2013-09-18 21:43:35.937,24
0014.4F01.0000.7811,2013-09-18 21:43:37.194,23
0014.4F01.0000.35EC,2013-09-18 21:43:37.419,24
0014.4F01.0000.3560,2013-09-18 21:43:38.938,24
0014.4F01.0000.7811,2013-09-18 21:43:40.195,23
0014.4F01.0000.35EC,2013-09-18 21:43:40.42,24
0014.4F01.0000.3560,2013-09-18 21:43:41.939,24
0014.4F01.0000.7811,2013-09-18 21:43:43.196,23
0014.4F01.0000.35EC,2013-09-18 21:43:43.421,24
0014.4F01.0000.3560,2013-09-18 21:43:44.94,24
0014.4F01.0000.7811,2013-09-18 21:43:46.197,23
