address,time,value
0014.4F01.0000.35EC,2013-09-19 12:09:33.992,80
0014.4F01.0000.3560,2013-09-19 12:09:36.603,80
0014.4F01.0000.7811,2013-09-19 12:09:36.659,81
0014.4F01.0000.35EC,2013-09-19 12:09:36.993,80
0014.4F01.0000.3560,2013-09-19 12:09:39.604,80
0014.4F01.0000.7811,2013-09-19 12:09:39.66,79
0014.4F01.0000.35EC,2013-09-19 12:09:39.994,80
0014.4F01.0000.3560,2013-09-19 12:09:42.606,80
0014.4F01.0000.7811,2013-09-19 12:09:42.661,80
0014.4F01.0000.35EC,2013-09-19 12:09:42.996,81
0014.4F01.0000.3560,2013-09-19 12:09:45.607,81
0014.4F01.0000.7811,2013-09-19 12:09:45.662,80
0014.4F01.0000.35EC,2013-09-19 12:09:45.997,80
0014.4F01.0000.3560,2013-09-19 12:09:48.608,81
0014.4F01.0000.7811,2013-09-19 12:09:48.663,80
0014.4F01.0000.35EC,2013-09-19 12:09:48.998,80
0014.4F01.0000.3560,2013-09-19 12:09:51.609,80
0014.4F01.0000.7811,2013-09-19 12:09:51.664,80
0014.4F01.0000.35EC,2013-09-19 12:09:52.0,80
0014.4F01.0000.3560,2013-09-19 12:09:54.61,80
0014.4F01.0000.7811,2013-09-19 12:09:54.665,80
0014.4F01.0000.35EC,2013-09-19 12:09:55.001,80
0014.4F01.0000.3560,2013-09-19 12:09:57.611,80
0014.4F01.0000.35EC,2013-09-19 12:09:58.002,80
0014.4F01.0000.3560,2013-09-19 12:10:00.612,81
0014.4F01.0000.7811,2013-09-19 12:10:00.666,80
0014.4F01.0000.35EC,2013-09-19 12:10:01.003,80
0014.4F01.0000.3560,2013-09-19 12:10:03.613,80
0014.4F01.0000.7811,2013-09-19 12:10:03.667,81
0014.4F01.0000.35EC,2013-09-19 12:10:04.004,80
0014.4F01.0000.3560,2013-09-19 12:10:06.614,80
0014.4F01.0000.7811,2013-09-19 12:10:06.667,81
0014.4F01.0000.35EC,2013-09-19 12:10:07.005,80
0014.4F01.0000.3560,2013-09-19 12:10:09.615,80
0014.4F01.0000.7811,2013-09-19 12:10:09.668,78
0014.4F01.0000.35EC,2013-09-19 12:10:10.006,80
0014.4F01.0000.3560,2013-09-19 12:10:12.616,81
0014.4F01.0000.7811,2013-09-19 12:10:12.669,79
0014.4F01.0000.35EC,2013-09-19 12:10:13.007,80
0014.4F01.0000.3560,2013-09-19 12:10:15.617,80
0014.4F01.0000.7811,2013-09-19 12:10:15.67,80
0014.4F01.0000.35EC,2013-09-19 12:10:16.008,80
0014.4F01.0000.3560,2013-09-19 12:10:18.618,80
0014.4F01.0000.7811,2013-09-19 12:10:18.671,80
0014.4F01.0000.35EC,2013-09-19 12:10:19.01,80
0014.4F01.0000.3560,2013-09-19 12:10:21.619,81
0014.4F01.0000.7811,2013-09-19 12:10:21.673,81
0014.4F01.0000.35EC,2013-09-19 12:10:22.011,80
0014.4F01.0000.3560,2013-09-19 12:10:24.62,81
0014.4F01.0000.7811,2013-09-19 12:10:24.675,80
0014.4F01.0000.35EC,2013-09-19 12:10:25.012,80
0014.4F01.0000.3560,2013-09-19 12:10:27.622,81
0014.4F01.0000.7811,2013-09-19 12:10:27.676,80
0014.4F01.0000.35EC,2013-09-19 12:10:28.013,80
0014.4F01.0000.3560,2013-09-19 12:10:30.624,80
0014.4F01.0000.35EC,2013-09-19 12:10:31.014,80
0014.4F01.0000.3560,2013-09-19 12:10:33.625,81
0014.4F01.0000.7811,2013-09-19 12:10:33.683,79
0014.4F01.0000.35EC,2013-09-19 12:10:34.015,80
0014.4F01.0000.3560,2013-09-19 12:10:36.626,81
0014.4F01.0000.35EC,2013-09-19 12:10:37.016,79
0014.4F01.0000.3560,2013-09-19 12:10:39.627,80
0014.4F01.0000.7811,2013-09-19 12:10:39.684,79
0014.4F01.0000.35EC,2013-09-19 12:10:40.017,79
0014.4F01.0000.3560,2013-09-19 12:10:42.629,81
0014.4F01.0000.7811,2013-09-19 12:10:42.685,79
0014.4F01.0000.35EC,2013-09-19 12:10:43.018,80
0014.4F01.0000.3560,2013-09-19 12:10:45.63,80
0014.4F01.0000.7811,2013-09-19 12:10:45.686,80
0014.4F01.0000.35EC,2013-09-19 12:10:46.019,79
0014.4F01.0000.3560,2013-09-19 12:10:48.633,81
0014.4F01.0000.35EC,2013-09-19 12:10:49.021,79
0014.4F01.0000.3560,2013-09-19 12:10:51.634,80
0014.4F01.0000.35EC,2013-09-19 12:10:52.022,79
0014.4F01.0000.3560,2013-09-19 12:10:54.635,81
0014.4F01.0000.35EC,2013-09-19 12:10:55.023,80
0014.4F01.0000.3560,2013-09-19 12:10:57.636,81
0014.4F01.0000.35EC,2013-09-19 12:10:58.024,80
0014.4F01.0000.3560,2013-09-19 12:11:00.637,81
0014.4F01.0000.35EC,2013-09-19 12:11:01.025,80
0014.4F01.0000.3560,2013-09-19 12:11:03.638,82
0014.4F01.0000.35EC,2013-09-19 12:11:04.026,80
0014.4F01.0000.3560,2013-09-19 12:11:06.639,80
0014.4F01.0000.35EC,2013-09-19 12:11:07.027,81
0014.4F01.0000.3560,2013-09-19 12:11:09.64,81
0014.4F01.0000.35EC,2013-09-19 12:11:10.028,80
0014.4F01.0000.3560,2013-09-19 12:11:12.641,82
0014.4F01.0000.35EC,2013-09-19 12:11:13.034,81
0014.4F01.0000.3560,2013-09-19 12:11:15.642,80
0014.4F01.0000.35EC,2013-09-19 12:11:16.035,81
0014.4F01.0000.3560,2013-09-19 12:11:18.644,81
0014.4F01.0000.35EC,2013-09-19 12:11:19.036,81
0014.4F01.0000.3560,2013-09-19 12:11:21.646,82
0014.4F01.0000.35EC,2013-09-19 12:11:22.037,81
0014.4F01.0000.3560,2013-09-19 12:11:24.647,80
0014.4F01.0000.35EC,2013-09-19 12:11:25.038,81
0014.4F01.0000.3560,2013-09-19 12:11:27.648,81
0014.4F01.0000.35EC,2013-09-19 12:11:28.039,81
0014.4F01.0000.3560,2013-09-19 12:11:30.65,80
0014.4F01.0000.35EC,2013-09-19 12:11:31.04,81
0014.4F01.0000.3560,2013-09-19 12:11:33.652,81
0014.4F01.0000.35EC,2013-09-19 12:11:34.041,80
0014.4F01.0000.3560,2013-09-19 12:11:36.653,81
0014.4F01.0000.35EC,2013-09-19 12:11:37.041,80
0014.4F01.0000.3560,2013-09-19 12:11:39.654,80
0014.4F01.0000.35EC,2013-09-19 12:11:40.042,79
0014.4F01.0000.3560,2013-09-19 12:11:42.654,80
0014.4F01.0000.35EC,2013-09-19 12:11:43.043,80
0014.4F01.0000.3560,2013-09-19 12:11:45.656,81
0014.4F01.0000.35EC,2013-09-19 12:11:46.044,79
0014.4F01.0000.3560,2013-09-19 12:11:48.658,82
0014.4F01.0000.35EC,2013-09-19 12:11:49.045,80
0014.4F01.0000.3560,2013-09-19 12:11:51.659,80
0014.4F01.0000.35EC,2013-09-19 12:11:52.046,80
0014.4F01.0000.3560,2013-09-19 12:11:54.66,81
0014.4F01.0000.35EC,2013-09-19 12:11:55.047,80
0014.4F01.0000.3560,2013-09-19 12:11:57.661,82
0014.4F01.0000.35EC,2013-09-19 12:11:58.048,79
0014.4F01.0000.3560,2013-09-19 12:12:00.662,80
0014.4F01.0000.35EC,2013-09-19 12:12:01.049,79
0014.4F01.0000.3560,2013-09-19 12:12:03.663,81
0014.4F01.0000.35EC,2013-09-19 12:12:04.052,80
0014.4F01.0000.3560,2013-09-19 12:12:06.664,82
0014.4F01.0000.35EC,2013-09-19 12:12:07.053,80
0014.4F01.0000.3560,2013-09-19 12:12:09.665,82
0014.4F01.0000.35EC,2013-09-19 12:12:10.056,80
0014.4F01.0000.3560,2013-09-19 12:12:12.666,80
0014.4F01.0000.35EC,2013-09-19 12:12:13.057,80
0014.4F01.0000.3560,2013-09-19 12:12:15.667,81
0014.4F01.0000.35EC,2013-09-19 12:12:16.059,80
0014.4F01.0000.3560,2013-09-19 12:12:18.669,82
0014.4F01.0000.35EC,2013-09-19 12:12:19.061,80
0014.4F01.0000.3560,2013-09-19 12:12:21.67,80
0014.4F01.0000.35EC,2013-09-19 12:12:22.062,80
0014.4F01.0000.3560,2013-09-19 12:12:24.671,80
0014.4F01.0000.35EC,2013-09-19 12:12:25.063,80
0014.4F01.0000.3560,2013-09-19 12:12:27.673,82
0014.4F01.0000.35EC,2013-09-19 12:12:28.064,80
0014.4F01.0000.3560,2013-09-19 12:12:30.674,81
0014.4F01.0000.35EC,2013-09-19 12:12:31.064,80
0014.4F01.0000.3560,2013-09-19 12:12:33.676,80
0014.4F01.0000.35EC,2013-09-19 12:12:34.065,80
0014.4F01.0000.3560,2013-09-19 12:12:36.677,82
0014.4F01.0000.35EC,2013-09-19 12:12:37.066,80
0014.4F01.0000.3560,2013-09-19 12:12:39.678,82
0014.4F01.0000.35EC,2013-09-19 12:12:40.067,80
0014.4F01.0000.3560,2013-09-19 12:12:42.679,80
0014.4F01.0000.35EC,2013-09-19 12:12:43.068,81
0014.4F01.0000.3560,2013-09-19 12:12:45.68,80
0014.4F01.0000.35EC,2013-09-19 12:12:46.069,81
0014.4F01.0000.3560,2013-09-19 12:12:48.681,81
0014.4F01.0000.35EC,2013-09-19 12:12:49.07,81
0014.4F01.0000.3560,2013-09-19 12:12:51.683,82
0014.4F01.0000.35EC,2013-09-19 12:12:52.072,81
0014.4F01.0000.3560,2013-09-19 12:12:54.684,80
0014.4F01.0000.35EC,2013-09-19 12:12:55.075,81
0014.4F01.0000.3560,2013-09-19 12:12:57.686,81
0014.4F01.0000.35EC,2013-09-19 12:12:58.076,81
0014.4F01.0000.3560,2013-09-19 12:13:00.687,82
0014.4F01.0000.35EC,2013-09-19 12:13:01.077,81
0014.4F01.0000.3560,2013-09-19 12:13:03.688,80
0014.4F01.0000.35EC,2013-09-19 12:13:04.078,81
0014.4F01.0000.3560,2013-09-19 12:13:06.689,80
0014.4F01.0000.35EC,2013-09-19 12:13:07.079,81
0014.4F01.0000.3560,2013-09-19 12:13:09.691,82
