address,time,value
0014.4F01.0000.3560,2013-09-19 11:43:57.449,70
0014.4F01.0000.7811,2013-09-19 11:43:57.342,67
0014.4F01.0000.3560,2013-09-19 11:44:57.45,70
0014.4F01.0000.7811,2013-09-19 11:44:57.343,67
0014.4F01.0000.3560,2013-09-19 11:45:57.451,70
0014.4F01.0000.7811,2013-09-19 11:45:57.344,67
0014.4F01.0000.35EC,2013-09-19 11:46:46.609,80
0014.4F01.0000.35EC,2013-09-19 11:46:49.61,81
0014.4F01.0000.35EC,2013-09-19 11:46:52.611,80
0014.4F01.0000.35EC,2013-09-19 11:46:55.612,82
0014.4F01.0000.3560,2013-09-19 11:46:57.452,72
0014.4F01.0000.35EC,2013-09-19 11:46:58.613,80
0014.4F01.0000.7811,2013-09-19 11:46:57.345,67
0014.4F01.0000.35EC,2013-09-19 11:47:01.614,81
0014.4F01.0000.35EC,2013-09-19 11:47:04.615,81
0014.4F01.0000.35EC,2013-09-19 11:47:07.616,81
0014.4F01.0000.35EC,2013-09-19 11:47:10.617,82
0014.4F01.0000.35EC,2013-09-19 11:47:13.618,80
0014.4F01.0000.35EC,2013-09-19 11:47:16.619,80
0014.4F01.0000.35EC,2013-09-19 11:47:19.62,81
0014.4F01.0000.35EC,2013-09-19 11:47:22.621,80
0014.4F01.0000.35EC,2013-09-19 11:47:25.622,81
0014.4F01.0000.35EC,2013-09-19 11:47:28.625,81
0014.4F01.0000.35EC,2013-09-19 11:47:31.626,81
0014.4F01.0000.35EC,2013-09-19 11:47:34.627,82
0014.4F01.0000.35EC,2013-09-19 11:47:37.628,81
0014.4F01.0000.35EC,2013-09-19 11:47:40.63,80
0014.4F01.0000.35EC,2013-09-19 11:47:43.631,81
0014.4F01.0000.35EC,2013-09-19 11:47:46.632,80
0014.4F01.0000.35EC,2013-09-19 11:47:49.633,81
0014.4F01.0000.35EC,2013-09-19 11:47:52.636,80
0014.4F01.0000.35EC,2013-09-19 11:47:55.637,81
0014.4F01.0000.3560,2013-09-19 11:47:57.453,70
0014.4F01.0000.35EC,2013-09-19 11:47:58.638,80
0014.4F01.0000.35EC,2013-09-19 11:48:01.639,79
0014.4F01.0000.35EC,2013-09-19 11:48:04.642,79
0014.4F01.0000.35EC,2013-09-19 11:48:07.643,79
0014.4F01.0000.35EC,2013-09-19 11:48:10.644,79
0014.4F01.0000.35EC,2013-09-19 11:48:13.645,79
0014.4F01.0000.35EC,2013-09-19 11:48:16.648,79
0014.4F01.0000.35EC,2013-09-19 11:48:19.649,79
0014.4F01.0000.35EC,2013-09-19 11:48:22.65,79
0014.4F01.0000.35EC,2013-09-19 11:48:25.651,79
0014.4F01.0000.7811,2013-09-19 11:48:24.703,69
0014.4F01.0000.35EC,2013-09-19 11:48:28.652,80
0014.4F01.0000.35EC,2013-09-19 11:48:31.653,80
0014.4F01.0000.7811,2013-09-19 11:48:32.064,70
0014.4F01.0000.35EC,2013-09-19 11:48:34.654,80
0014.4F01.0000.35EC,2013-09-19 11:48:37.656,80
0014.4F01.0000.35EC,2013-09-19 11:48:40.657,79
0014.4F01.0000.35EC,2013-09-19 11:48:43.658,80
0014.4F01.0000.35EC,2013-09-19 11:48:46.659,80
0014.4F01.0000.35EC,2013-09-19 11:48:49.662,80
0014.4F01.0000.35EC,2013-09-19 11:48:52.664,79
0014.4F01.0000.35EC,2013-09-19 11:48:55.665,80
0014.4F01.0000.35EC,2013-09-19 11:48:58.666,79
0014.4F01.0000.35EC,2013-09-19 11:49:01.668,80
0014.4F01.0000.35EC,2013-09-19 11:49:04.669,80
0014.4F01.0000.35EC,2013-09-19 11:49:07.671,80
0014.4F01.0000.35EC,2013-09-19 11:49:10.673,79
0014.4F01.0000.35EC,2013-09-19 11:49:13.675,79
0014.4F01.0000.35EC,2013-09-19 11:49:16.676,79
0014.4F01.0000.35EC,2013-09-19 11:49:19.678,79
0014.4F01.0000.35EC,2013-09-19 11:49:22.679,79
0014.4F01.0000.35EC,2013-09-19 11:49:25.68,79
0014.4F01.0000.35EC,2013-09-19 11:49:28.681,79
0014.4F01.0000.35EC,2013-09-19 11:49:31.684,79
0014.4F01.0000.3560,2013-09-19 11:49:31.816,74
0014.4F01.0000.7811,2013-09-19 11:49:32.065,70
0014.4F01.0000.35EC,2013-09-19 11:49:34.685,79
0014.4F01.0000.3560,2013-09-19 11:49:34.817,74
0014.4F01.0000.35EC,2013-09-19 11:49:37.686,79
0014.4F01.0000.3560,2013-09-19 11:49:37.818,75
0014.4F01.0000.35EC,2013-09-19 11:49:40.687,80
0014.4F01.0000.3560,2013-09-19 11:49:40.819,75
0014.4F01.0000.35EC,2013-09-19 11:49:43.688,79
0014.4F01.0000.3560,2013-09-19 11:49:43.82,75
0014.4F01.0000.35EC,2013-09-19 11:49:46.689,79
0014.4F01.0000.3560,2013-09-19 11:49:46.821,74
0014.4F01.0000.35EC,2013-09-19 11:49:49.69,79
0014.4F01.0000.3560,2013-09-19 11:49:49.822,74
0014.4F01.0000.35EC,2013-09-19 11:49:52.691,79
0014.4F01.0000.3560,2013-09-19 11:49:52.823,76
0014.4F01.0000.35EC,2013-09-19 11:49:55.692,80
0014.4F01.0000.3560,2013-09-19 11:49:55.824,76
0014.4F01.0000.35EC,2013-09-19 11:49:58.693,80
0014.4F01.0000.3560,2013-09-19 11:49:58.825,76
0014.4F01.0000.35EC,2013-09-19 11:50:01.694,79
0014.4F01.0000.3560,2013-09-19 11:50:01.828,75
0014.4F01.0000.7811,2013-09-19 11:49:59.999,70
0014.4F01.0000.35EC,2013-09-19 11:50:04.696,79
0014.4F01.0000.3560,2013-09-19 11:50:04.829,75
0014.4F01.0000.35EC,2013-09-19 11:50:07.697,79
0014.4F01.0000.3560,2013-09-19 11:50:07.83,75
0014.4F01.0000.35EC,2013-09-19 11:50:10.698,79
0014.4F01.0000.3560,2013-09-19 11:50:10.831,75
0014.4F01.0000.35EC,2013-09-19 11:50:13.699,80
0014.4F01.0000.3560,2013-09-19 11:50:13.832,75
0014.4F01.0000.35EC,2013-09-19 11:50:16.7,80
0014.4F01.0000.3560,2013-09-19 11:50:16.833,75
0014.4F01.0000.35EC,2013-09-19 11:50:19.701,80
0014.4F01.0000.3560,2013-09-19 11:50:19.835,74
0014.4F01.0000.7811,2013-09-19 11:50:18.282,70
0014.4F01.0000.35EC,2013-09-19 11:50:22.702,80
0014.4F01.0000.3560,2013-09-19 11:50:22.836,75
0014.4F01.0000.35EC,2013-09-19 11:50:25.703,80
0014.4F01.0000.3560,2013-09-19 11:50:25.837,75
0014.4F01.0000.35EC,2013-09-19 11:50:28.704,79
0014.4F01.0000.3560,2013-09-19 11:50:28.838,76
0014.4F01.0000.35EC,2013-09-19 11:50:31.705,80
0014.4F01.0000.3560,2013-09-19 11:50:31.839,75
0014.4F01.0000.35EC,2013-09-19 11:50:34.706,79
0014.4F01.0000.3560,2013-09-19 11:50:34.84,75
0014.4F01.0000.35EC,2013-09-19 11:50:37.707,80
0014.4F01.0000.35EC,2013-09-19 11:50:40.708,80
0014.4F01.0000.3560,2013-09-19 11:50:40.841,75
0014.4F01.0000.35EC,2013-09-19 11:50:43.709,79
0014.4F01.0000.3560,2013-09-19 11:50:43.843,76
0014.4F01.0000.35EC,2013-09-19 11:50:46.71,79
0014.4F01.0000.3560,2013-09-19 11:50:46.844,75
0014.4F01.0000.35EC,2013-09-19 11:50:49.711,80
0014.4F01.0000.3560,2013-09-19 11:50:49.845,75
0014.4F01.0000.35EC,2013-09-19 11:50:52.715,79
0014.4F01.0000.3560,2013-09-19 11:50:52.846,75
0014.4F01.0000.35EC,2013-09-19 11:50:55.716,79
0014.4F01.0000.3560,2013-09-19 11:50:55.847,76
0014.4F01.0000.35EC,2013-09-19 11:50:58.717,78
0014.4F01.0000.3560,2013-09-19 11:50:58.848,76
0014.4F01.0000.35EC,2013-09-19 11:51:01.718,79
0014.4F01.0000.3560,2013-09-19 11:51:01.851,76
0014.4F01.0000.35EC,2013-09-19 11:51:04.719,78
0014.4F01.0000.3560,2013-09-19 11:51:04.852,75
0014.4F01.0000.35EC,2013-09-19 11:51:07.721,78
0014.4F01.0000.3560,2013-09-19 11:51:07.853,75
0014.4F01.0000.35EC,2013-09-19 11:51:10.722,79
0014.4F01.0000.3560,2013-09-19 11:51:10.858,76
0014.4F01.0000.35EC,2013-09-19 11:51:13.723,78
0014.4F01.0000.3560,2013-09-19 11:51:13.859,76
0014.4F01.0000.35EC,2013-09-19 11:51:16.725,78
0014.4F01.0000.3560,2013-09-19 11:51:16.861,75
0014.4F01.0000.35EC,2013-09-19 11:51:19.727,78
0014.4F01.0000.3560,2013-09-19 11:51:19.863,75
0014.4F01.0000.7811,2013-09-19 11:51:18.283,70
0014.4F01.0000.35EC,2013-09-19 11:51:22.728,78
0014.4F01.0000.3560,2013-09-19 11:51:22.866,75
0014.4F01.0000.35EC,2013-09-19 11:51:25.729,78
0014.4F01.0000.3560,2013-09-19 11:51:25.867,76
0014.4F01.0000.7811,2013-09-19 11:51:24.406,72
0014.4F01.0000.35EC,2013-09-19 11:51:28.73,79
0014.4F01.0000.3560,2013-09-19 11:51:28.868,76
0014.4F01.0000.35EC,2013-09-19 11:51:31.731,79
0014.4F01.0000.3560,2013-09-19 11:51:31.869,76
