address,time,value
0014.4F01.0000.3560,2013-09-18 20:26:18.861,30
0014.4F01.0000.3560,2013-09-18 20:26:21.862,31
0014.4F01.0000.3560,2013-09-18 20:26:24.863,30
0014.4F01.0000.3560,2013-09-18 20:26:36.867,30
0014.4F01.0000.3560,2013-09-18 20:26:39.868,31
0014.4F01.0000.3560,2013-09-18 20:26:42.869,31
0014.4F01.0000.3560,2013-09-18 20:26:45.87,31
0014.4F01.0000.3560,2013-09-18 20:26:48.871,30
0014.4F01.0000.3560,2013-09-18 20:26:51.872,31
0014.4F01.0000.3560,2013-09-18 20:26:54.873,31
0014.4F01.0000.3560,2013-09-18 20:26:57.874,30
0014.4F01.0000.3560,2013-09-18 20:27:00.875,30
0014.4F01.0000.3560,2013-09-18 20:27:03.876,31
0014.4F01.0000.3560,2013-09-18 20:27:06.877,30
0014.4F01.0000.3560,2013-09-18 20:27:09.878,30
0014.4F01.0000.3560,2013-09-18 20:27:12.879,31
0014.4F01.0000.3560,2013-09-18 20:27:15.88,30
0014.4F01.0000.3560,2013-09-18 20:27:24.883,31
0014.4F01.0000.3560,2013-09-18 20:27:27.886,30
0014.4F01.0000.3560,2013-09-18 20:27:33.888,31
0014.4F01.0000.3560,2013-09-18 20:27:39.892,31
0014.4F01.0000.3560,2013-09-18 20:27:42.893,31
0014.4F01.0000.3560,2013-09-18 20:27:45.894,31
0014.4F01.0000.3560,2013-09-18 20:27:51.896,31
0014.4F01.0000.3560,2013-09-18 20:27:54.897,30
