address,time,value0014.4F01.0000.3560,2013-09-18 19:16:17.071,31
0014.4F01.0000.3560,2013-09-18 19:16:20.072,31
0014.4F01.0000.3560,2013-09-18 19:16:23.073,31
0014.4F01.0000.3560,2013-09-18 19:16:26.074,31
