address,time,value
0014.4F01.0000.3560,2013-09-18 20:28:03.9,31
0014.4F01.0000.3560,2013-09-18 20:28:06.901,30
0014.4F01.0000.3560,2013-09-18 20:28:09.902,30
0014.4F01.0000.3560,2013-09-18 20:28:12.903,31
0014.4F01.0000.3560,2013-09-18 20:28:15.904,31
0014.4F01.0000.3560,2013-09-18 20:28:18.905,30
0014.4F01.0000.3560,2013-09-18 20:28:30.909,31
0014.4F01.0000.3560,2013-09-18 20:28:33.91,31
0014.4F01.0000.3560,2013-09-18 20:28:36.911,31
0014.4F01.0000.3560,2013-09-18 20:28:39.912,30
0014.4F01.0000.3560,2013-09-18 20:28:42.913,31
0014.4F01.0000.3560,2013-09-18 20:28:45.914,30
0014.4F01.0000.3560,2013-09-18 20:28:48.915,30
0014.4F01.0000.3560,2013-09-18 20:28:51.916,31
0014.4F01.0000.3560,2013-09-18 20:28:54.917,31
0014.4F01.0000.3560,2013-09-18 20:29:00.919,31
0014.4F01.0000.3560,2013-09-18 20:29:03.92,31
