address,time,value
0014.4F01.0000.3560,2013-09-18 20:20:36.714,29
0014.4F01.0000.3560,2013-09-18 20:20:39.715,30
0014.4F01.0000.3560,2013-09-18 20:20:42.716,30
0014.4F01.0000.3560,2013-09-18 20:20:45.717,29
0014.4F01.0000.3560,2013-09-18 20:20:48.718,29
0014.4F01.0000.3560,2013-09-18 20:20:51.72,30
0014.4F01.0000.3560,2013-09-18 20:20:54.721,29
0014.4F01.0000.3560,2013-09-18 20:20:57.722,29
0014.4F01.0000.3560,2013-09-18 20:21:00.723,30
0014.4F01.0000.3560,2013-09-18 20:21:03.724,30
0014.4F01.0000.3560,2013-09-18 20:21:06.725,29
0014.4F01.0000.3560,2013-09-18 20:21:09.726,29
0014.4F01.0000.3560,2013-09-18 20:21:12.729,30
0014.4F01.0000.3560,2013-09-18 20:21:15.731,30
0014.4F01.0000.3560,2013-09-18 20:21:18.732,29
0014.4F01.0000.3560,2013-09-18 20:22:00.748,29
0014.4F01.0000.3560,2013-09-18 20:22:03.749,30
0014.4F01.0000.3560,2013-09-18 20:22:06.75,30
0014.4F01.0000.3560,2013-09-18 20:22:09.751,29
0014.4F01.0000.3560,2013-09-18 20:22:12.752,30
0014.4F01.0000.3560,2013-09-18 20:22:15.753,30
0014.4F01.0000.3560,2013-09-18 20:22:18.754,30
0014.4F01.0000.3560,2013-09-18 20:22:21.755,29
0014.4F01.0000.3560,2013-09-18 20:22:24.756,30
0014.4F01.0000.3560,2013-09-18 20:22:27.757,30
0014.4F01.0000.3560,2013-09-18 20:22:30.758,29
0014.4F01.0000.3560,2013-09-18 20:22:33.759,30
0014.4F01.0000.3560,2013-09-18 20:22:36.76,30
0014.4F01.0000.3560,2013-09-18 20:22:39.762,30
