address,time,value0014.4F01.0000.3560,2013-09-18 19:32:44.518,33
0014.4F01.0000.3560,2013-09-18 19:35:08.576,33
0014.4F01.0000.3560,2013-09-18 19:35:11.577,33
0014.4F01.0000.3560,2013-09-18 19:35:14.578,32
0014.4F01.0000.3560,2013-09-18 19:35:17.579,33
0014.4F01.0000.3560,2013-09-18 19:35:20.58,33
0014.4F01.0000.3560,2013-09-18 19:35:23.581,32
0014.4F01.0000.3560,2013-09-18 19:35:26.582,33
0014.4F01.0000.3560,2013-09-18 19:35:29.585,33
0014.4F01.0000.3560,2013-09-18 19:35:32.586,33
0014.4F01.0000.3560,2013-09-18 19:35:35.587,33
0014.4F01.0000.3560,2013-09-18 19:35:38.588,32
0014.4F01.0000.3560,2013-09-18 19:35:41.589,32
0014.4F01.0000.3560,2013-09-18 19:35:44.59,33
0014.4F01.0000.3560,2013-09-18 19:35:47.591,32
0014.4F01.0000.3560,2013-09-18 19:35:50.592,32
0014.4F01.0000.3560,2013-09-18 19:35:53.596,33
0014.4F01.0000.3560,2013-09-18 19:35:56.597,33
0014.4F01.0000.3560,2013-09-18 19:35:59.598,33
0014.4F01.0000.3560,2013-09-18 19:36:02.599,32
0014.4F01.0000.3560,2013-09-18 19:36:05.6,32
0014.4F01.0000.3560,2013-09-18 19:36:08.601,33
0014.4F01.0000.3560,2013-09-18 19:36:11.602,33
0014.4F01.0000.3560,2013-09-18 19:36:14.605,32
0014.4F01.0000.3560,2013-09-18 19:36:17.606,33
0014.4F01.0000.3560,2013-09-18 19:36:20.607,32
0014.4F01.0000.3560,2013-09-18 19:36:23.608,33
0014.4F01.0000.3560,2013-09-18 19:36:26.609,33
0014.4F01.0000.3560,2013-09-18 19:36:29.61,32
0014.4F01.0000.3560,2013-09-18 19:36:32.611,32
0014.4F01.0000.3560,2013-09-18 19:36:35.612,33
0014.4F01.0000.3560,2013-09-18 19:36:38.613,32
0014.4F01.0000.3560,2013-09-18 19:36:41.614,33
0014.4F01.0000.3560,2013-09-18 19:36:44.615,33
0014.4F01.0000.3560,2013-09-18 19:36:47.616,33
0014.4F01.0000.3560,2013-09-18 19:36:50.617,33
0014.4F01.0000.3560,2013-09-18 19:36:53.618,33
0014.4F01.0000.3560,2013-09-18 19:36:56.62,32
0014.4F01.0000.3560,2013-09-18 19:36:59.621,33
0014.4F01.0000.3560,2013-09-18 19:37:02.622,33
0014.4F01.0000.3560,2013-09-18 19:37:05.623,32
0014.4F01.0000.3560,2013-09-18 19:37:08.627,32
0014.4F01.0000.3560,2013-09-18 19:37:11.628,33
0014.4F01.0000.3560,2013-09-18 19:37:14.629,33
0014.4F01.0000.3560,2013-09-18 19:37:17.63,33
0014.4F01.0000.3560,2013-09-18 19:37:20.633,33
0014.4F01.0000.3560,2013-09-18 19:37:23.634,33
0014.4F01.0000.3560,2013-09-18 19:37:26.635,33
0014.4F01.0000.3560,2013-09-18 19:37:29.636,33
0014.4F01.0000.3560,2013-09-18 19:37:32.639,32
0014.4F01.0000.3560,2013-09-18 19:37:35.64,33
0014.4F01.0000.3560,2013-09-18 19:37:38.641,32
0014.4F01.0000.3560,2013-09-18 19:37:41.642,33
0014.4F01.0000.3560,2013-09-18 19:37:44.645,33
0014.4F01.0000.3560,2013-09-18 19:37:47.646,32
0014.4F01.0000.3560,2013-09-18 19:37:50.647,33
0014.4F01.0000.3560,2013-09-18 19:37:53.648,33
0014.4F01.0000.3560,2013-09-18 19:37:56.649,32
0014.4F01.0000.3560,2013-09-18 19:37:59.65,33
0014.4F01.0000.3560,2013-09-18 19:38:02.651,32
0014.4F01.0000.3560,2013-09-18 19:38:05.652,33
0014.4F01.0000.3560,2013-09-18 19:38:11.655,33
0014.4F01.0000.3560,2013-09-18 19:38:20.66,33
0014.4F01.0000.3560,2013-09-18 19:38:26.662,33
0014.4F01.0000.3560,2013-09-18 19:38:29.665,33
0014.4F01.0000.3560,2013-09-18 19:38:32.666,33
0014.4F01.0000.3560,2013-09-18 19:38:35.667,33
0014.4F01.0000.3560,2013-09-18 19:38:38.668,32
0014.4F01.0000.3560,2013-09-18 19:38:41.671,33
0014.4F01.0000.3560,2013-09-18 19:38:44.673,33
0014.4F01.0000.3560,2013-09-18 19:38:47.674,33
0014.4F01.0000.3560,2013-09-18 19:38:53.678,32
0014.4F01.0000.3560,2013-09-18 19:38:59.68,33
0014.4F01.0000.3560,2013-09-18 19:39:02.681,32
0014.4F01.0000.3560,2013-09-18 19:39:05.682,33
0014.4F01.0000.3560,2013-09-18 19:39:08.683,33
0014.4F01.0000.3560,2013-09-18 19:39:11.684,33
0014.4F01.0000.3560,2013-09-18 19:39:14.686,33
0014.4F01.0000.3560,2013-09-18 19:39:17.687,33
0014.4F01.0000.3560,2013-09-18 19:39:20.688,33
0014.4F01.0000.3560,2013-09-18 19:39:23.689,33
0014.4F01.0000.3560,2013-09-18 19:39:26.691,33
0014.4F01.0000.3560,2013-09-18 19:39:29.692,32
0014.4F01.0000.3560,2013-09-18 19:39:32.693,33
0014.4F01.0000.3560,2013-09-18 19:39:35.694,33
0014.4F01.0000.3560,2013-09-18 19:39:38.695,33
0014.4F01.0000.3560,2013-09-18 19:39:41.696,33
0014.4F01.0000.3560,2013-09-18 19:39:44.697,33
0014.4F01.0000.3560,2013-09-18 19:39:47.698,33
0014.4F01.0000.3560,2013-09-18 19:39:50.699,33
0014.4F01.0000.3560,2013-09-18 19:39:53.7,32
0014.4F01.0000.3560,2013-09-18 19:39:56.701,32
0014.4F01.0000.3560,2013-09-18 19:39:59.702,33
0014.4F01.0000.3560,2013-09-18 19:40:02.703,33
0014.4F01.0000.3560,2013-09-18 19:40:05.704,33
0014.4F01.0000.3560,2013-09-18 19:40:08.705,33
0014.4F01.0000.3560,2013-09-18 19:40:11.706,33
0014.4F01.0000.3560,2013-09-18 19:40:14.707,33
0014.4F01.0000.3560,2013-09-18 19:40:17.709,33
0014.4F01.0000.3560,2013-09-18 19:40:20.71,33
0014.4F01.0000.3560,2013-09-18 19:40:23.711,33
0014.4F01.0000.3560,2013-09-18 19:40:26.712,32
0014.4F01.0000.3560,2013-09-18 19:40:35.717,32
0014.4F01.0000.3560,2013-09-18 19:40:38.718,33
0014.4F01.0000.3560,2013-09-18 19:40:41.721,33
0014.4F01.0000.3560,2013-09-18 19:40:44.722,32
0014.4F01.0000.3560,2013-09-18 19:40:47.723,32
0014.4F01.0000.3560,2013-09-18 19:40:59.729,33
0014.4F01.0000.3560,2013-09-18 19:41:02.73,32
0014.4F01.0000.3560,2013-09-18 19:41:14.736,33
0014.4F01.0000.3560,2013-09-18 19:41:17.737,33
0014.4F01.0000.3560,2013-09-18 19:41:20.738,33
0014.4F01.0000.3560,2013-09-18 19:41:23.739,33
0014.4F01.0000.3560,2013-09-18 19:41:26.74,33
0014.4F01.0000.3560,2013-09-18 19:41:29.741,33
0014.4F01.0000.3560,2013-09-18 19:41:32.742,33
0014.4F01.0000.3560,2013-09-18 19:41:35.743,33
0014.4F01.0000.3560,2013-09-18 19:41:38.744,33
0014.4F01.0000.3560,2013-09-18 19:41:41.745,33
0014.4F01.0000.3560,2013-09-18 19:41:44.746,32
0014.4F01.0000.3560,2013-09-18 19:41:47.747,33
0014.4F01.0000.3560,2013-09-18 19:41:50.75,33
0014.4F01.0000.3560,2013-09-18 19:41:53.751,33
0014.4F01.0000.3560,2013-09-18 19:41:56.752,33
0014.4F01.0000.3560,2013-09-18 19:41:59.753,32
0014.4F01.0000.3560,2013-09-18 19:42:02.754,33
0014.4F01.0000.3560,2013-09-18 19:42:05.755,33
0014.4F01.0000.3560,2013-09-18 19:42:08.756,33
0014.4F01.0000.3560,2013-09-18 19:42:11.758,33
0014.4F01.0000.3560,2013-09-18 19:42:14.759,33
0014.4F01.0000.3560,2013-09-18 19:42:17.76,33
0014.4F01.0000.3560,2013-09-18 19:42:20.761,33
0014.4F01.0000.3560,2013-09-18 19:42:23.764,33
0014.4F01.0000.3560,2013-09-18 19:42:26.765,33
0014.4F01.0000.3560,2013-09-18 19:42:29.766,33
0014.4F01.0000.3560,2013-09-18 19:42:32.767,33
0014.4F01.0000.3560,2013-09-18 19:42:35.77,33
0014.4F01.0000.3560,2013-09-18 19:42:38.771,33
0014.4F01.0000.3560,2013-09-18 19:42:41.772,33
0014.4F01.0000.3560,2013-09-18 19:42:44.773,33
0014.4F01.0000.3560,2013-09-18 19:42:47.774,33
0014.4F01.0000.3560,2013-09-18 19:42:50.775,33
0014.4F01.0000.3560,2013-09-18 19:42:53.776,33
0014.4F01.0000.3560,2013-09-18 19:42:56.777,33
0014.4F01.0000.3560,2013-09-18 19:42:59.778,33
0014.4F01.0000.3560,2013-09-18 19:43:02.779,33
0014.4F01.0000.3560,2013-09-18 19:43:05.78,33
0014.4F01.0000.3560,2013-09-18 19:43:08.781,33
0014.4F01.0000.3560,2013-09-18 19:43:11.782,33
0014.4F01.0000.3560,2013-09-18 19:43:14.783,33
0014.4F01.0000.3560,2013-09-18 19:43:17.784,33
0014.4F01.0000.3560,2013-09-18 19:43:20.786,33
0014.4F01.0000.3560,2013-09-18 19:43:23.787,33
0014.4F01.0000.3560,2013-09-18 19:43:26.788,33
0014.4F01.0000.3560,2013-09-18 19:43:29.791,33
0014.4F01.0000.3560,2013-09-18 19:43:32.793,33
0014.4F01.0000.3560,2013-09-18 19:43:35.794,33
0014.4F01.0000.3560,2013-09-18 19:43:38.795,33
0014.4F01.0000.3560,2013-09-18 19:43:41.799,33
0014.4F01.0000.3560,2013-09-18 19:43:44.8,33
0014.4F01.0000.3560,2013-09-18 19:43:47.801,33
0014.4F01.0000.3560,2013-09-18 19:43:50.802,33
0014.4F01.0000.3560,2013-09-18 19:43:53.805,33
0014.4F01.0000.3560,2013-09-18 19:43:56.806,33
0014.4F01.0000.3560,2013-09-18 19:43:59.807,33
0014.4F01.0000.3560,2013-09-18 19:44:02.808,33
0014.4F01.0000.3560,2013-09-18 19:44:05.811,33
0014.4F01.0000.3560,2013-09-18 19:44:08.812,33
0014.4F01.0000.3560,2013-09-18 19:44:11.813,33
0014.4F01.0000.3560,2013-09-18 19:44:14.814,33
0014.4F01.0000.3560,2013-09-18 19:44:17.815,33
0014.4F01.0000.3560,2013-09-18 19:44:20.816,33
0014.4F01.0000.3560,2013-09-18 19:44:23.817,33
0014.4F01.0000.3560,2013-09-18 19:44:26.818,33
0014.4F01.0000.3560,2013-09-18 19:44:29.819,33
0014.4F01.0000.3560,2013-09-18 19:44:32.82,33
0014.4F01.0000.3560,2013-09-18 19:44:35.821,33
0014.4F01.0000.3560,2013-09-18 19:44:38.824,33
0014.4F01.0000.3560,2013-09-18 19:44:41.825,33
0014.4F01.0000.3560,2013-09-18 19:44:44.826,33
0014.4F01.0000.3560,2013-09-18 19:44:50.828,33
0014.4F01.0000.3560,2013-09-18 19:44:53.83,33
0014.4F01.0000.3560,2013-09-18 19:44:56.831,33
0014.4F01.0000.3560,2013-09-18 19:44:59.833,33
0014.4F01.0000.3560,2013-09-18 19:45:08.836,33
0014.4F01.0000.3560,2013-09-18 19:45:11.84,33
0014.4F01.0000.3560,2013-09-18 19:45:14.841,33
0014.4F01.0000.3560,2013-09-18 19:45:17.842,33
0014.4F01.0000.3560,2013-09-18 19:45:20.843,33
0014.4F01.0000.3560,2013-09-18 19:45:23.844,33
0014.4F01.0000.3560,2013-09-18 19:45:26.846,33
0014.4F01.0000.3560,2013-09-18 19:45:29.847,33
0014.4F01.0000.3560,2013-09-18 19:45:32.849,33
0014.4F01.0000.3560,2013-09-18 19:45:35.85,33
0014.4F01.0000.3560,2013-09-18 19:45:38.851,33
0014.4F01.0000.3560,2013-09-18 19:45:41.852,33
0014.4F01.0000.3560,2013-09-18 19:45:44.856,33
0014.4F01.0000.3560,2013-09-18 19:45:47.857,33
0014.4F01.0000.3560,2013-09-18 19:45:50.858,33
0014.4F01.0000.3560,2013-09-18 19:45:53.859,33
0014.4F01.0000.3560,2013-09-18 19:45:56.862,33
0014.4F01.0000.3560,2013-09-18 19:45:59.863,33
0014.4F01.0000.3560,2013-09-18 19:46:02.864,33
0014.4F01.0000.3560,2013-09-18 19:46:05.865,33
0014.4F01.0000.3560,2013-09-18 19:46:08.866,33
0014.4F01.0000.3560,2013-09-18 19:46:11.867,33
0014.4F01.0000.3560,2013-09-18 19:46:14.868,33
0014.4F01.0000.3560,2013-09-18 19:46:17.87,33
0014.4F01.0000.3560,2013-09-18 19:46:20.871,33
0014.4F01.0000.3560,2013-09-18 19:46:23.873,33
0014.4F01.0000.3560,2013-09-18 19:46:26.874,33
0014.4F01.0000.3560,2013-09-18 19:46:29.875,33
0014.4F01.0000.3560,2013-09-18 19:46:32.876,33
0014.4F01.0000.3560,2013-09-18 19:46:35.877,33
0014.4F01.0000.3560,2013-09-18 19:46:38.878,33
0014.4F01.0000.3560,2013-09-18 19:46:41.879,33
0014.4F01.0000.3560,2013-09-18 19:46:44.88,33
0014.4F01.0000.3560,2013-09-18 19:46:47.881,33
0014.4F01.0000.3560,2013-09-18 19:46:50.882,33
0014.4F01.0000.3560,2013-09-18 19:46:53.883,33
0014.4F01.0000.3560,2013-09-18 19:46:56.884,33
0014.4F01.0000.3560,2013-09-18 19:46:59.887,33
0014.4F01.0000.3560,2013-09-18 19:47:02.888,33
0014.4F01.0000.3560,2013-09-18 19:47:05.889,33
0014.4F01.0000.3560,2013-09-18 19:47:08.89,33
0014.4F01.0000.3560,2013-09-18 19:47:11.893,33
0014.4F01.0000.3560,2013-09-18 19:47:14.894,33
0014.4F01.0000.3560,2013-09-18 19:47:17.895,33
0014.4F01.0000.3560,2013-09-18 19:47:20.896,33
0014.4F01.0000.3560,2013-09-18 19:47:23.899,33
0014.4F01.0000.3560,2013-09-18 19:47:26.9,33
0014.4F01.0000.3560,2013-09-18 19:47:29.901,33
0014.4F01.0000.3560,2013-09-18 19:47:32.902,33
0014.4F01.0000.3560,2013-09-18 19:47:35.903,33
0014.4F01.0000.3560,2013-09-18 19:47:38.904,33
0014.4F01.0000.3560,2013-09-18 19:47:41.905,33
0014.4F01.0000.3560,2013-09-18 19:47:44.908,33
0014.4F01.0000.3560,2013-09-18 19:47:47.909,33
0014.4F01.0000.3560,2013-09-18 19:47:50.91,33
0014.4F01.0000.3560,2013-09-18 19:47:53.911,33
0014.4F01.0000.3560,2013-09-18 19:47:56.912,33
0014.4F01.0000.3560,2013-09-18 19:47:59.914,33
0014.4F01.0000.3560,2013-09-18 19:48:02.915,33
0014.4F01.0000.3560,2013-09-18 19:48:05.918,33
0014.4F01.0000.3560,2013-09-18 19:48:08.919,33
0014.4F01.0000.3560,2013-09-18 19:48:11.92,33
0014.4F01.0000.3560,2013-09-18 19:48:14.921,33
0014.4F01.0000.3560,2013-09-18 19:48:17.924,33
0014.4F01.0000.3560,2013-09-18 19:48:20.925,33
0014.4F01.0000.3560,2013-09-18 19:48:23.926,33
0014.4F01.0000.3560,2013-09-18 19:48:26.927,33
0014.4F01.0000.3560,2013-09-18 19:48:29.928,33
0014.4F01.0000.3560,2013-09-18 19:48:32.929,33
0014.4F01.0000.3560,2013-09-18 19:48:35.93,33
0014.4F01.0000.3560,2013-09-18 19:48:38.931,33
0014.4F01.0000.3560,2013-09-18 19:48:41.932,33
0014.4F01.0000.3560,2013-09-18 19:48:44.933,33
0014.4F01.0000.3560,2013-09-18 19:48:47.934,33
0014.4F01.0000.3560,2013-09-18 19:48:50.935,33
0014.4F01.0000.3560,2013-09-18 19:48:53.936,33
0014.4F01.0000.3560,2013-09-18 19:48:56.937,33
0014.4F01.0000.3560,2013-09-18 19:48:59.938,33
0014.4F01.0000.3560,2013-09-18 19:49:02.939,33
0014.4F01.0000.3560,2013-09-18 19:49:05.94,33
0014.4F01.0000.3560,2013-09-18 19:49:08.941,33
0014.4F01.0000.3560,2013-09-18 19:49:14.943,33
0014.4F01.0000.3560,2013-09-18 19:49:17.944,33
0014.4F01.0000.3560,2013-09-18 19:49:20.945,33
0014.4F01.0000.3560,2013-09-18 19:49:23.946,33
0014.4F01.0000.3560,2013-09-18 19:49:26.947,33
0014.4F01.0000.3560,2013-09-18 19:49:29.949,33
0014.4F01.0000.3560,2013-09-18 19:49:32.95,33
0014.4F01.0000.3560,2013-09-18 19:49:35.951,33
0014.4F01.0000.3560,2013-09-18 19:49:41.953,33
0014.4F01.0000.3560,2013-09-18 19:49:44.954,33
0014.4F01.0000.3560,2013-09-18 19:49:47.955,33
0014.4F01.0000.3560,2013-09-18 19:49:50.956,33
0014.4F01.0000.3560,2013-09-18 19:49:53.959,33
0014.4F01.0000.3560,2013-09-18 19:49:56.961,33
0014.4F01.0000.3560,2013-09-18 19:49:59.962,33
0014.4F01.0000.3560,2013-09-18 19:50:02.963,33
0014.4F01.0000.3560,2013-09-18 19:50:05.966,33
0014.4F01.0000.3560,2013-09-18 19:50:08.967,33
0014.4F01.0000.3560,2013-09-18 19:50:11.968,33
0014.4F01.0000.3560,2013-09-18 19:50:14.969,33
0014.4F01.0000.3560,2013-09-18 19:50:17.972,33
0014.4F01.0000.3560,2013-09-18 19:50:20.973,33
0014.4F01.0000.3560,2013-09-18 19:50:23.974,33
0014.4F01.0000.3560,2013-09-18 19:50:26.975,33
0014.4F01.0000.3560,2013-09-18 19:50:29.976,33
0014.4F01.0000.3560,2013-09-18 19:50:32.977,33
0014.4F01.0000.3560,2013-09-18 19:50:35.978,33
0014.4F01.0000.3560,2013-09-18 19:50:38.979,33
0014.4F01.0000.3560,2013-09-18 19:50:41.98,33
0014.4F01.0000.3560,2013-09-18 19:50:44.981,33
0014.4F01.0000.3560,2013-09-18 19:50:47.982,33
0014.4F01.0000.3560,2013-09-18 19:50:50.984,33
0014.4F01.0000.3560,2013-09-18 19:50:53.985,33
0014.4F01.0000.3560,2013-09-18 19:50:56.986,33
0014.4F01.0000.3560,2013-09-18 19:50:59.987,33
0014.4F01.0000.3560,2013-09-18 19:51:02.99,33
0014.4F01.0000.3560,2013-09-18 19:51:05.991,33
0014.4F01.0000.3560,2013-09-18 19:51:08.992,33
0014.4F01.0000.3560,2013-09-18 19:51:11.993,33
0014.4F01.0000.3560,2013-09-18 19:51:14.996,33
0014.4F01.0000.3560,2013-09-18 19:51:17.997,33
0014.4F01.0000.3560,2013-09-18 19:51:20.998,33
0014.4F01.0000.3560,2013-09-18 19:51:23.999,33
0014.4F01.0000.3560,2013-09-18 19:51:27.0,33
0014.4F01.0000.3560,2013-09-18 19:51:30.001,33
0014.4F01.0000.3560,2013-09-18 19:51:33.003,33
0014.4F01.0000.3560,2013-09-18 19:51:36.006,33
0014.4F01.0000.3560,2013-09-18 19:51:39.007,33
0014.4F01.0000.3560,2013-09-18 19:51:42.008,33
0014.4F01.0000.3560,2013-09-18 19:51:45.009,33
0014.4F01.0000.3560,2013-09-18 19:51:48.012,33
0014.4F01.0000.3560,2013-09-18 19:51:51.013,33
