address,time,value
0014.4F01.0000.3560,2013-09-18 18:58:39.259,25
0014.4F01.0000.3560,2013-09-18 18:58:42.26,25
0014.4F01.0000.3560,2013-09-18 18:58:45.261,25
0014.4F01.0000.3560,2013-09-18 18:58:48.262,25
0014.4F01.0000.3560,2013-09-18 18:58:51.263,25
0014.4F01.0000.3560,2013-09-18 18:58:54.264,26
0014.4F01.0000.3560,2013-09-18 18:58:57.265,25
0014.4F01.0000.3560,2013-09-18 18:59:00.267,25
0014.4F01.0000.3560,2013-09-18 18:59:03.268,25
0014.4F01.0000.3560,2013-09-18 18:59:06.269,26
0014.4F01.0000.3560,2013-09-18 18:59:09.27,25
0014.4F01.0000.3560,2013-09-18 18:59:12.271,25
0014.4F01.0000.3560,2013-09-18 18:59:15.272,26
0014.4F01.0000.3560,2013-09-18 18:59:18.273,25
0014.4F01.0000.3560,2013-09-18 18:59:21.274,25
0014.4F01.0000.3560,2013-09-18 18:59:24.275,25
0014.4F01.0000.3560,2013-09-18 18:59:27.276,26
0014.4F01.0000.3560,2013-09-18 18:59:30.277,26
0014.4F01.0000.3560,2013-09-18 18:59:33.278,25
0014.4F01.0000.3560,2013-09-18 18:59:36.279,26
0014.4F01.0000.3560,2013-09-18 18:59:39.28,26
0014.4F01.0000.3560,2013-09-18 18:59:42.281,26
0014.4F01.0000.3560,2013-09-18 18:59:45.282,26
0014.4F01.0000.3560,2013-09-18 18:59:48.283,26
0014.4F01.0000.3560,2013-09-18 18:59:51.284,26
0014.4F01.0000.3560,2013-09-18 18:59:54.285,26
0014.4F01.0000.3560,2013-09-18 18:59:57.288,26
0014.4F01.0000.3560,2013-09-18 19:00:00.289,26
0014.4F01.0000.3560,2013-09-18 19:00:03.29,26
0014.4F01.0000.3560,2013-09-18 19:00:06.291,26
0014.4F01.0000.3560,2013-09-18 19:00:09.292,26
0014.4F01.0000.3560,2013-09-18 19:00:12.293,26
0014.4F01.0000.3560,2013-09-18 19:00:15.294,26
0014.4F01.0000.3560,2013-09-18 19:00:18.295,26
0014.4F01.0000.3560,2013-09-18 19:00:21.296,26
0014.4F01.0000.3560,2013-09-18 19:00:24.297,26
0014.4F01.0000.3560,2013-09-18 19:00:27.298,26
0014.4F01.0000.3560,2013-09-18 19:00:30.299,26
0014.4F01.0000.3560,2013-09-18 19:00:33.3,27
0014.4F01.0000.3560,2013-09-18 19:00:36.301,26
0014.4F01.0000.3560,2013-09-18 19:00:39.302,26
0014.4F01.0000.3560,2013-09-18 19:00:42.303,27
0014.4F01.0000.3560,2013-09-18 19:00:45.304,26
0014.4F01.0000.3560,2013-09-18 19:00:48.305,26
0014.4F01.0000.3560,2013-09-18 19:00:51.306,26
0014.4F01.0000.3560,2013-09-18 19:00:54.307,27
0014.4F01.0000.3560,2013-09-18 19:01:00.309,26
0014.4F01.0000.3560,2013-09-18 19:01:03.31,27
0014.4F01.0000.3560,2013-09-18 19:01:06.311,27
0014.4F01.0000.3560,2013-09-18 19:01:09.312,26
0014.4F01.0000.3560,2013-09-18 19:01:12.313,27
0014.4F01.0000.3560,2013-09-18 19:01:18.315,26
0014.4F01.0000.3560,2013-09-18 19:01:21.318,26
0014.4F01.0000.3560,2013-09-18 19:01:24.319,26
0014.4F01.0000.3560,2013-09-18 19:01:27.32,27
0014.4F01.0000.3560,2013-09-18 19:01:30.321,27
0014.4F01.0000.3560,2013-09-18 19:01:33.324,26
0014.4F01.0000.3560,2013-09-18 19:01:36.325,27
0014.4F01.0000.3560,2013-09-18 19:01:39.326,27
0014.4F01.0000.3560,2013-09-18 19:01:42.327,27
0014.4F01.0000.3560,2013-09-18 19:01:45.328,26
0014.4F01.0000.3560,2013-09-18 19:01:48.329,27
0014.4F01.0000.3560,2013-09-18 19:01:51.33,27
0014.4F01.0000.3560,2013-09-18 19:01:54.334,27
0014.4F01.0000.3560,2013-09-18 19:01:57.335,27
0014.4F01.0000.3560,2013-09-18 19:02:00.336,27
0014.4F01.0000.3560,2013-09-18 19:02:03.338,27
0014.4F01.0000.3560,2013-09-18 19:02:06.341,27
0014.4F01.0000.3560,2013-09-18 19:02:09.342,27
0014.4F01.0000.3560,2013-09-18 19:02:12.343,27
0014.4F01.0000.3560,2013-09-18 19:02:15.344,27
0014.4F01.0000.3560,2013-09-18 19:02:18.347,27
0014.4F01.0000.3560,2013-09-18 19:02:21.348,27
0014.4F01.0000.3560,2013-09-18 19:02:24.349,27
0014.4F01.0000.3560,2013-09-18 19:02:27.35,27
0014.4F01.0000.3560,2013-09-18 19:02:30.351,27
0014.4F01.0000.3560,2013-09-18 19:02:33.352,27
0014.4F01.0000.3560,2013-09-18 19:02:36.353,27
0014.4F01.0000.3560,2013-09-18 19:02:39.354,27
0014.4F01.0000.3560,2013-09-18 19:02:42.355,27
0014.4F01.0000.3560,2013-09-18 19:02:45.356,27
0014.4F01.0000.3560,2013-09-18 19:02:48.357,28
0014.4F01.0000.3560,2013-09-18 19:02:51.358,27
0014.4F01.0000.3560,2013-09-18 19:02:54.359,27
0014.4F01.0000.3560,2013-09-18 19:02:57.36,27
0014.4F01.0000.3560,2013-09-18 19:03:00.361,28
