address,time,value
0014.4F01.0000.3560,2013-09-18 20:29:12.923,31
0014.4F01.0000.3560,2013-09-18 20:29:15.924,30
0014.4F01.0000.3560,2013-09-18 20:29:18.925,31
0014.4F01.0000.3560,2013-09-18 20:29:27.929,31
0014.4F01.0000.3560,2013-09-18 20:29:30.93,30
0014.4F01.0000.3560,2013-09-18 20:29:33.931,31
0014.4F01.0000.3560,2013-09-18 20:29:36.932,31
0014.4F01.0000.3560,2013-09-18 20:29:39.933,30
0014.4F01.0000.3560,2013-09-18 20:29:42.934,31
0014.4F01.0000.3560,2013-09-18 20:29:45.935,31
0014.4F01.0000.3560,2013-09-18 20:29:48.936,31
0014.4F01.0000.3560,2013-09-18 20:29:51.937,31
0014.4F01.0000.3560,2013-09-18 20:29:54.938,31
0014.4F01.0000.3560,2013-09-18 20:29:57.939,31
0014.4F01.0000.3560,2013-09-18 20:30:00.94,30
