address,time,value
0014.4F01.0000.3560,2013-09-18 20:18:45.668,29
0014.4F01.0000.3560,2013-09-18 20:18:48.669,29
0014.4F01.0000.3560,2013-09-18 20:18:51.67,29
0014.4F01.0000.3560,2013-09-18 20:18:54.671,29
0014.4F01.0000.3560,2013-09-18 20:18:57.672,29
0014.4F01.0000.3560,2013-09-18 20:19:00.674,29
0014.4F01.0000.3560,2013-09-18 20:19:03.675,29
0014.4F01.0000.3560,2013-09-18 20:19:06.676,29
0014.4F01.0000.3560,2013-09-18 20:19:09.677,29
0014.4F01.0000.3560,2013-09-18 20:19:12.678,29
0014.4F01.0000.3560,2013-09-18 20:19:15.679,29
0014.4F01.0000.3560,2013-09-18 20:19:18.68,29
0014.4F01.0000.3560,2013-09-18 20:19:21.681,29
0014.4F01.0000.3560,2013-09-18 20:19:24.682,29
0014.4F01.0000.3560,2013-09-18 20:19:27.683,29
0014.4F01.0000.3560,2013-09-18 20:19:30.684,29
0014.4F01.0000.3560,2013-09-18 20:19:33.685,29
0014.4F01.0000.3560,2013-09-18 20:19:36.686,29
0014.4F01.0000.3560,2013-09-18 20:19:39.687,29
0014.4F01.0000.3560,2013-09-18 20:19:42.688,29
0014.4F01.0000.3560,2013-09-18 20:19:45.69,29
0014.4F01.0000.3560,2013-09-18 20:19:48.691,29
0014.4F01.0000.3560,2013-09-18 20:19:51.692,29
0014.4F01.0000.3560,2013-09-18 20:19:54.693,29
0014.4F01.0000.3560,2013-09-18 20:19:57.696,29
0014.4F01.0000.3560,2013-09-18 20:20:00.697,29
0014.4F01.0000.3560,2013-09-18 20:20:03.698,29
0014.4F01.0000.3560,2013-09-18 20:20:06.7,29
0014.4F01.0000.3560,2013-09-18 20:20:09.703,30
0014.4F01.0000.3560,2013-09-18 20:20:12.704,29
0014.4F01.0000.3560,2013-09-18 20:20:15.705,29
0014.4F01.0000.3560,2013-09-18 20:20:18.706,29
0014.4F01.0000.3560,2013-09-18 20:20:21.707,29
0014.4F01.0000.3560,2013-09-18 20:20:24.708,29
