address,time,value
0014.4F01.0000.3560,2013-09-18 21:30:41.652,31
0014.4F01.0000.35EC,2013-09-18 21:30:41.483,22
0014.4F01.0000.7811,2013-09-18 21:30:43.6,21
0014.4F01.0000.3560,2013-09-18 21:30:44.653,31
0014.4F01.0000.35EC,2013-09-18 21:30:44.484,22
0014.4F01.0000.7811,2013-09-18 21:30:46.601,21
0014.4F01.0000.3560,2013-09-18 21:30:47.654,31
0014.4F01.0000.35EC,2013-09-18 21:30:47.485,22
0014.4F01.0000.7811,2013-09-18 21:30:49.602,21
0014.4F01.0000.3560,2013-09-18 21:30:50.655,31
0014.4F01.0000.35EC,2013-09-18 21:30:50.486,22
0014.4F01.0000.7811,2013-09-18 21:30:52.603,21
0014.4F01.0000.3560,2013-09-18 21:30:53.656,31
0014.4F01.0000.35EC,2013-09-18 21:30:53.487,22
0014.4F01.0000.7811,2013-09-18 21:30:55.604,21
0014.4F01.0000.3560,2013-09-18 21:30:56.657,31
0014.4F01.0000.35EC,2013-09-18 21:30:56.491,22
0014.4F01.0000.7811,2013-09-18 21:30:58.604,21
0014.4F01.0000.3560,2013-09-18 21:30:59.658,31
0014.4F01.0000.35EC,2013-09-18 21:30:59.492,22
0014.4F01.0000.7811,2013-09-18 21:31:01.605,21
0014.4F01.0000.3560,2013-09-18 21:31:02.659,31
0014.4F01.0000.35EC,2013-09-18 21:31:02.493,22
0014.4F01.0000.7811,2013-09-18 21:31:04.606,21
0014.4F01.0000.3560,2013-09-18 21:31:05.66,30
0014.4F01.0000.35EC,2013-09-18 21:31:05.494,22
0014.4F01.0000.7811,2013-09-18 21:31:07.607,21
0014.4F01.0000.3560,2013-09-18 21:31:08.661,30
0014.4F01.0000.35EC,2013-09-18 21:31:08.495,22
0014.4F01.0000.7811,2013-09-18 21:31:10.608,21
0014.4F01.0000.3560,2013-09-18 21:31:11.662,31
0014.4F01.0000.35EC,2013-09-18 21:31:11.496,22
0014.4F01.0000.7811,2013-09-18 21:31:13.609,21
0014.4F01.0000.3560,2013-09-18 21:31:14.663,31
0014.4F01.0000.35EC,2013-09-18 21:31:14.497,22
0014.4F01.0000.7811,2013-09-18 21:31:16.61,21
0014.4F01.0000.3560,2013-09-18 21:31:17.664,30
0014.4F01.0000.35EC,2013-09-18 21:31:17.498,22
0014.4F01.0000.7811,2013-09-18 21:31:19.611,21
0014.4F01.0000.3560,2013-09-18 21:31:20.665,31
0014.4F01.0000.35EC,2013-09-18 21:31:20.499,22
0014.4F01.0000.7811,2013-09-18 21:31:22.612,21
0014.4F01.0000.3560,2013-09-18 21:31:23.666,30
0014.4F01.0000.35EC,2013-09-18 21:31:23.5,22
0014.4F01.0000.7811,2013-09-18 21:31:25.613,21
0014.4F01.0000.3560,2013-09-18 21:31:26.667,30
0014.4F01.0000.35EC,2013-09-18 21:31:26.501,22
0014.4F01.0000.7811,2013-09-18 21:31:28.614,21
0014.4F01.0000.3560,2013-09-18 21:31:29.668,30
0014.4F01.0000.35EC,2013-09-18 21:31:29.502,23
0014.4F01.0000.7811,2013-09-18 21:31:31.615,21
0014.4F01.0000.3560,2013-09-18 21:31:32.67,30
0014.4F01.0000.35EC,2013-09-18 21:31:32.503,22
0014.4F01.0000.7811,2013-09-18 21:31:34.616,21
0014.4F01.0000.3560,2013-09-18 21:31:35.671,30
0014.4F01.0000.35EC,2013-09-18 21:31:35.504,22
0014.4F01.0000.7811,2013-09-18 21:31:37.617,21
0014.4F01.0000.3560,2013-09-18 21:31:38.672,30
0014.4F01.0000.35EC,2013-09-18 21:31:38.505,23
0014.4F01.0000.7811,2013-09-18 21:31:40.618,21
0014.4F01.0000.3560,2013-09-18 21:31:41.673,30
0014.4F01.0000.35EC,2013-09-18 21:31:41.506,23
0014.4F01.0000.7811,2013-09-18 21:31:43.619,21
0014.4F01.0000.3560,2013-09-18 21:31:44.674,30
0014.4F01.0000.35EC,2013-09-18 21:31:44.507,22
0014.4F01.0000.7811,2013-09-18 21:31:46.62,21
