time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386476707927E12,122,47,255,50,1540,1500,191
1.386476708193E12,130,47,255,49,1540,1500,191
1.386476708463E12,130,47,214,50,1540,1500,191
1.386476708731E12,143,47,37,51,1540,1400,191
1.386476709004E12,138,47,36,53,1540,1300,191
1.386476709283E12,143,46,133,50,1540,1300,191
1.386476709553E12,134,45,132,49,1540,1300,191
1.386476709828E12,130,44,137,47,1540,1300,191
1.386476710095E12,116,43,136,45,1540,1300,191
1.386476710361E12,118,41,137,45,1540,1300,191
1.386476710628E12,114,40,142,42,1540,1300,191
1.386476710903E12,144,39,142,42,1540,1300,191
1.386476711171E12,113,37,139,40,1540,1300,191
1.386476711436E12,121,36,147,39,1540,1300,191
1.386476711707E12,125,34,146,37,1650,1300,191
1.386476711971E12,127,32,152,35,1650,1300,191
1.386476712239E12,130,31,151,34,1650,1300,191
1.386476712508E12,137,31,152,34,1650,1300,191
1.386476712775E12,134,32,151,33,1650,1300,191
1.386476713041E12,145,33,152,34,1650,1300,191
1.386476713307E12,125,34,151,35,1650,1300,191
1.386476713582E12,255,37,148,36,1410,1300,191
1.386476713856E12,255,49,136,37,1410,1300,191
1.386476714139E12,255,48,211,50,1410,1300,191
1.386476714407E12,255,46,162,51,1410,1300,191
1.386476714686E12,255,44,121,48,1410,1300,191
1.386476714963E12,102,31,230,48,1410,1300,191
1.386476715243E12,135,28,194,32,1510,1300,191
1.386476715509E12,169,23,194,29,1510,1300,191
1.386476715778E12,255,20,180,26,1510,1300,191
1.386476716048E12,133,17,178,23,1510,1300,191
1.386476716316E12,121,16,194,21,1510,1300,191
1.386476716579E12,138,15,159,19,1510,1300,191
1.386476716843E12,128,15,157,17,1510,1300,191
1.386476717112E12,144,255,163,16,1000,1300,191
1.386476717378E12,139,255,163,18,1000,1300,191
1.386476717643E12,187,255,168,92,1000,1300,191
1.386476717919E12,255,255,173,117,1000,1300,191
1.38647671846E12,255,255,183,150,1000,1300,191
1.386476718729E12,255,153,255,132,1000,1300,191
1.386476719003E12,221,143,148,141,1000,1300,191
1.386476719272E12,255,129,255,151,1000,1300,191
1.386476719542E12,129,138,151,138,1000,1300,191
1.38647671981E12,255,133,179,139,1000,1300,191
1.386476720082E12,225,130,174,134,1000,1300,191
1.38647672035E12,73,121,172,129,1000,1300,191
1.386476720625E12,79,113,77,124,1000,1300,191
1.386476720912E12,97,97,79,129,1000,1300,191
1.386476721191E12,103,58,95,114,1000,1300,191
1.386476721468E12,67,85,101,108,1000,1300,191
1.386476721745E12,153,113,169,105,1000,1300,191
1.386476722026E12,255,99,182,86,1670,1300,191
1.386476722305E12,255,79,172,63,1670,1300,191
1.38647672259E12,255,56,156,92,1670,1300,191
1.386476722862E12,255,39,201,65,1670,1300,191
1.386476723131E12,255,19,230,45,1670,1300,191
1.386476723395E12,255,20,216,46,1670,1300,191
1.386476723663E12,255,20,200,45,1670,1300,191
1.386476723928E12,255,19,255,44,1670,1300,191
1.3864767242E12,255,19,199,44,1670,1500,191
1.386476724464E12,255,255,255,255,1670,1500,191
1.386476724733E12,234,255,255,255,1670,1500,191
1.386476724996E12,232,255,255,255,1670,1500,191
1.386476725263E12,233,255,255,255,1670,1500,191
1.386476725525E12,233,255,255,255,1670,1500,191
1.386476725786E12,233,255,255,255,1670,1500,191
1.386476726047E12,236,255,255,255,1670,1500,191
1.386476726309E12,233,255,255,255,1670,1500,191
1.386476726584E12,232,255,255,255,1670,1500,191
1.386476726846E12,233,255,255,255,1670,1500,191
1.38647672711E12,233,255,255,255,1670,1500,191
1.386476727373E12,232,255,255,255,1670,1500,191
1.386476727636E12,234,255,255,255,1670,1500,191
1.386476727903E12,233,255,255,255,1670,1500,191
1.386476728164E12,233,255,255,255,1670,1500,191
1.386476728427E12,233,255,255,255,1670,1500,191
1.386476728689E12,234,255,255,255,1670,1500,191
1.386476728953E12,232,255,255,255,1670,1500,191
1.386476729215E12,233,255,255,255,1670,1500,191
1.386476729482E12,233,255,255,255,1670,1500,191
1.386476729746E12,233,255,255,255,1670,1500,191
1.386476730015E12,232,255,255,255,1670,1500,191
1.386476730549E12,232,255,255,255,1670,1500,191
1.386476730811E12,234,255,255,255,1670,1500,191
1.386476731075E12,232,255,255,255,1670,1500,191
1.386476731337E12,232,255,255,255,1670,1500,191
1.386476731861E12,233,255,255,255,1670,1500,191
1.386476732126E12,230,255,255,255,1670,1500,191
1.386476732392E12,233,255,255,255,1670,1500,191
1.386476732655E12,232,255,255,255,1670,1500,191
1.386476732916E12,232,255,255,255,1670,1500,191
1.386476733188E12,226,255,255,255,1670,1500,191
1.386476733463E12,42,156,25,35,1670,1500,191
1.386476733738E12,40,28,24,36,1670,1500,191
1.386476734008E12,45,27,23,36,1670,1500,191
1.386476734281E12,39,27,22,36,1670,1500,191
1.386476734559E12,30,27,22,36,1670,1500,191
1.38647673483E12,28,27,34,36,1670,1500,191
1.386476735095E12,26,27,28,36,1670,1500,191
1.386476735362E12,28,27,27,36,1670,1500,191
1.386476735629E12,28,27,27,36,1670,1500,191
1.386476735895E12,27,27,22,36,1670,1500,191
1.386476736164E12,28,27,27,36,1670,1500,191
1.386476736427E12,28,27,27,36,1670,1500,191
1.38647673669E12,27,27,27,36,1670,1500,191
1.386476736955E12,28,28,27,36,1670,1500,191
1.386476737218E12,28,27,27,36,1670,1500,191
1.386476737482E12,28,27,27,36,1670,1500,191
1.386476737743E12,28,27,27,36,1670,1500,191
1.386476738008E12,29,27,28,36,1670,1500,191
1.386476738274E12,32,27,27,36,1670,1500,191
1.386476738539E12,32,27,27,36,1670,1500,191
1.386476738808E12,32,27,28,36,1670,1500,191
1.386476739074E12,31,28,28,36,1670,1500,191
1.386476739339E12,30,27,29,36,1670,1500,191
