time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.38662432588E12,71,117,65,149,1750,1550,191
1.386624326173E12,71,113,63,133,1750,1550,191
1.386624326457E12,69,116,62,131,1750,1550,191
1.386624326738E12,69,114,63,135,1750,1550,191
1.38662432702E12,69,118,63,130,1750,1550,191
1.386624327305E12,69,116,64,139,1750,1550,191
1.386624327591E12,71,113,63,131,1750,1550,191
1.386624327876E12,71,115,64,133,1750,1550,191
1.386624328161E12,68,117,63,131,1750,1550,191
1.386624328445E12,69,113,63,146,1750,1550,191
1.386624328735E12,68,110,63,135,1750,1550,191
1.386624329021E12,70,115,64,139,1750,1550,191
1.386624329307E12,69,117,63,136,1750,1550,191
1.386624329609E12,70,116,64,132,1750,1550,191
1.386624329892E12,71,111,64,144,1750,1550,191
1.386624330178E12,70,112,63,134,1750,1550,191
1.38662433046E12,70,116,63,134,1750,1550,191
1.386624330744E12,69,117,63,133,1750,1550,191
1.38662433103E12,69,115,63,136,1750,1550,191
1.386624331316E12,72,110,63,132,1750,1550,191
1.3866243316E12,69,113,63,134,1750,1550,191
1.386624331884E12,68,119,62,132,1750,1550,191
1.386624332173E12,71,116,64,133,1750,1550,191
1.386624332459E12,69,115,63,144,1750,1550,191
1.386624332743E12,71,114,63,128,1750,1550,191
1.386624333031E12,69,116,63,132,1750,1550,191
1.386624333366E12,69,115,65,139,1750,1550,191
1.3866243337E12,68,116,51,136,1750,1550,191
1.386624334077E12,69,125,16,135,1750,1550,191
1.386624334461E12,69,117,33,133,1750,1550,191
1.386624334844E12,38,117,61,141,1750,1550,191
1.386624335346E12,76,127,19,125,1750,1550,191
1.386624335678E12,91,105,15,125,1750,1550,191
1.386624336152E12,119,83,16,83,1750,1550,191
1.386624336444E12,105,82,30,94,1750,1550,191
1.386624336867E12,31,82,116,85,1750,1550,191
1.386624337152E12,18,88,128,81,1750,1550,191
1.386624337624E12,17,73,146,63,1750,1550,191
1.386624337955E12,16,65,147,59,1750,1550,191
1.386624338243E12,18,52,98,47,1750,1550,191
1.386624338533E12,40,48,148,43,1750,1550,191
1.386624338817E12,153,45,194,41,1750,1550,191
1.386624339101E12,163,43,19,40,1750,1550,191
1.38662433938E12,148,44,151,42,1750,1550,191
1.386624339668E12,143,44,147,43,1750,1550,191
1.386624339957E12,139,44,17,43,1750,1550,191
1.386624340239E12,255,43,255,43,1750,1550,191
1.386624340522E12,240,42,255,42,1750,1550,191
1.386624340854E12,26,42,216,42,1750,1550,191
1.386624341146E12,148,45,116,45,1750,1550,191
1.386624341431E12,34,47,26,47,1750,1550,191
1.386624341718E12,37,49,179,52,1750,1550,191
1.386624342E12,125,51,39,51,1750,1550,191
1.386624342289E12,34,50,16,52,1750,1550,191
1.386624342594E12,138,48,145,50,1750,1550,191
1.386624342934E12,104,59,122,50,1750,1550,191
1.386624343309E12,130,255,16,255,1750,1550,191
1.386624343588E12,154,255,17,255,1750,1550,191
1.386624343868E12,129,255,35,255,1750,1550,191
1.386624344143E12,255,255,24,255,1750,1550,191
1.386624344425E12,174,255,87,255,1750,1550,191
1.386624344707E12,149,255,159,255,1750,1550,191
1.386624345042E12,152,255,168,255,1750,1550,191
1.386624345326E12,143,255,162,255,1750,1550,191
1.386624345616E12,144,255,163,255,1750,1550,191
1.38662434594E12,149,255,172,255,1750,1550,191
1.38662434622E12,151,255,162,255,1750,1550,191
1.386624346507E12,154,255,159,255,1750,1550,191
1.386624346786E12,144,255,172,255,1750,1550,191
1.38662434707E12,144,255,159,255,1750,1550,191
1.386624347667E12,157,255,168,255,1500,1550,191
1.38662434795E12,139,255,159,255,1500,1550,191
1.386624348228E12,144,255,159,255,1500,1550,191
1.386624348512E12,148,255,173,255,1500,1550,191
1.386624348793E12,159,255,163,255,1500,1550,191
1.386624349074E12,161,255,164,255,1500,1550,191
1.38662434941E12,230,255,195,255,1500,1500,191
1.386624349686E12,163,255,168,255,1500,1500,191
1.38662434997E12,138,255,162,255,1500,1500,191
1.386624350254E12,148,255,168,255,1500,1500,191
1.386624350533E12,146,255,159,255,1500,1500,191
1.386624350813E12,151,255,155,255,1500,1500,191
1.386624351097E12,144,255,156,255,1500,1500,191
1.386624351377E12,155,255,161,255,1500,1500,191
1.386624351659E12,153,255,159,255,1500,1500,191
1.386624351939E12,143,255,163,255,1500,1500,191
1.386624352224E12,154,255,159,255,1500,1500,191
1.386624352512E12,149,255,157,255,1500,1500,191
1.386624352804E12,148,255,157,255,1500,1500,191
1.386624353084E12,142,255,163,255,1500,1500,191
1.386624353367E12,163,255,159,255,1500,1500,191
1.386624353647E12,143,255,156,255,1500,1500,191
1.38662435393E12,145,255,160,255,1500,1500,191
1.386624354211E12,153,255,159,255,1500,1500,191
1.386624354495E12,170,90,163,255,1500,1500,191
1.38662435478E12,159,91,157,255,1500,1500,191
1.386624355066E12,201,255,162,255,1500,1500,191
1.386624355358E12,148,255,161,255,1500,1500,191
1.386624355648E12,152,255,156,255,1500,1500,191
1.386624355935E12,148,255,167,255,1500,1500,191
1.386624356226E12,149,255,162,255,1500,1500,191
1.38662435656E12,163,255,163,255,1500,1500,191
1.386624356893E12,150,255,162,255,1500,1500,191
1.386624357171E12,169,255,156,255,1500,1500,191
1.386624357449E12,121,255,152,255,1500,1500,191
1.386624357731E12,80,255,162,255,1500,1500,191
1.386624358062E12,107,255,159,255,1500,1500,191
1.386624358353E12,153,255,114,255,1500,1500,191
1.386624358633E12,144,255,160,255,1500,1500,191
1.386624358916E12,148,255,168,255,1500,1500,191
1.386624359195E12,158,255,154,255,1500,1500,191
1.386624359476E12,152,255,161,255,1500,1500,191
1.386624359767E12,180,255,163,255,1500,1500,191
1.386624360044E12,180,255,178,255,1500,1500,191
1.386624360323E12,148,255,162,255,1500,1500,191
1.386624360608E12,154,255,162,255,1500,1500,191
1.386624360892E12,143,255,168,255,1500,1500,191
1.386624361178E12,168,255,163,255,1500,1500,191
