time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.3866249054E12,114,255,115,255,1500,1500,191
1.386624905687E12,115,255,116,255,1500,1500,191
1.386624905981E12,114,255,116,255,1500,1500,191
1.38662490642E12,114,255,116,255,1500,1500,191
1.3866249067E12,114,255,116,255,1500,1500,191
1.386624907091E12,117,255,114,255,1500,1500,191
1.386624907478E12,118,255,116,255,1500,1500,191
1.386624907811E12,115,255,118,255,1500,1500,191
1.386624908148E12,112,255,124,255,1500,1500,191
1.386624908476E12,114,255,121,255,1500,1500,191
1.386624908828E12,118,255,115,255,1500,1500,191
1.386624909208E12,118,255,115,255,1500,1500,191
1.386624909505E12,115,255,66,255,1500,1500,191
1.38662490979E12,114,255,39,255,1500,1500,191
1.386624910075E12,114,255,39,255,1500,1500,191
1.386624910371E12,34,255,34,255,1500,1500,191
1.386624910822E12,17,255,30,255,1500,1500,191
1.38662491124E12,255,157,19,139,1500,1500,191
1.38662491158E12,96,255,141,255,1500,1500,191
1.38662491197E12,154,255,130,255,1500,1500,191
1.386624912268E12,139,255,142,255,1500,1500,191
1.386624912559E12,166,255,15,255,1500,1500,191
1.38662491298E12,255,255,17,255,1500,1500,191
1.386624913277E12,255,178,32,155,1500,1500,191
1.386624913567E12,255,136,29,226,1500,1500,191
1.386624913865E12,255,176,33,250,1500,1500,191
1.386624914155E12,255,170,31,174,1500,1500,191
1.386624914454E12,255,222,15,161,1500,1500,191
1.386624914737E12,255,236,255,168,1500,1500,191
1.386624915043E12,255,174,255,171,1500,1500,191
1.386624915329E12,255,182,255,168,1500,1500,191
1.386624915631E12,255,191,255,173,1500,1500,191
1.386624915909E12,255,186,255,209,1500,1500,191
1.386624916217E12,255,171,255,159,1500,1500,191
1.386624916511E12,255,193,255,162,1500,1500,191
1.386624916803E12,255,189,255,196,1500,1500,191
1.386624917104E12,255,182,255,177,1500,1500,191
1.38662491739E12,255,183,255,170,1500,1500,191
1.386624917977E12,255,255,255,183,1500,1500,191
1.386624918275E12,255,170,255,178,1500,1500,191
1.386624918567E12,255,214,255,181,1500,1500,191
1.386624918861E12,255,255,255,168,1500,1500,191
1.386624919193E12,255,159,255,206,1500,1500,191
1.386624919505E12,255,200,255,144,1500,1500,191
1.386624919795E12,255,182,255,165,1500,1500,191
