time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386624829815E12,139,255,181,255,1500,1500,191
1.3866248301E12,217,255,186,189,1500,1500,191
1.38662483038E12,134,255,178,255,1500,1500,191
1.38662483067E12,176,255,179,255,1500,1500,191
1.386624830951E12,201,255,181,255,1500,1500,191
1.386624831239E12,165,255,180,255,1500,1500,191
1.386624831518E12,154,255,173,255,1500,1500,191
1.386624831803E12,162,255,178,255,1500,1500,191
1.386624832092E12,168,255,172,255,1500,1500,191
1.386624832391E12,165,255,164,250,1500,1500,191
1.38662483268E12,159,255,172,255,1500,1500,191
1.38662483297E12,159,255,173,255,1500,1500,191
1.386624833259E12,159,255,173,255,1500,1500,191
1.386624833545E12,156,255,172,208,1500,1500,191
1.386624833836E12,155,255,172,255,1500,1500,191
1.386624834122E12,153,255,172,255,1500,1500,191
1.386624834407E12,148,255,167,255,1500,1500,191
1.3866248347E12,164,255,173,250,1500,1500,191
1.386624834991E12,159,255,174,255,1500,1500,191
1.386624835275E12,154,255,161,255,1500,1500,191
1.386624835556E12,148,255,178,255,1500,1500,191
1.386624835838E12,168,255,170,255,1500,1500,191
1.386624836119E12,178,255,174,255,1500,1500,191
1.386624836402E12,184,255,174,255,1500,1500,191
1.386624836689E12,204,164,170,255,1500,1500,191
1.38662483697E12,140,255,200,248,1500,1500,191
1.386624837256E12,164,255,176,255,1500,1500,191
1.386624837544E12,163,255,174,255,1500,1500,191
1.386624837822E12,163,255,185,255,1500,1500,191
1.386624838111E12,170,237,186,255,1500,1500,191
1.386624838395E12,169,255,174,255,1500,1500,191
1.386624838677E12,165,255,185,255,1500,1500,191
1.386624838956E12,163,255,174,255,1500,1500,191
1.386624839239E12,151,255,174,255,1500,1500,191
1.386624839523E12,167,255,173,255,1500,1500,191
1.386624839803E12,148,255,180,255,1500,1500,191
1.386624840081E12,157,255,179,255,1500,1500,191
1.386624840364E12,140,255,174,255,1500,1500,191
1.386624840642E12,129,255,167,255,1500,1500,191
1.386624840922E12,165,255,174,255,1500,1500,191
1.386624841208E12,182,255,173,255,1500,1500,191
1.386624841775E12,255,255,183,255,1500,1500,191
1.386624842057E12,175,255,172,255,1500,1500,191
1.386624842346E12,139,255,167,255,1500,1500,191
1.386624842626E12,159,255,179,255,1500,1500,191
1.386624842907E12,153,255,178,255,1500,1500,191
1.386624843188E12,169,255,201,255,1500,1500,191
1.386624843468E12,161,255,186,255,1500,1500,191
1.386624843754E12,159,255,180,255,1500,1500,191
1.386624844032E12,179,255,182,255,1500,1500,191
1.38662484459E12,164,255,179,255,1500,1500,191
1.386624844871E12,158,255,169,255,1500,1500,191
1.386624845158E12,164,255,174,255,1500,1500,191
1.386624845439E12,158,255,179,255,1500,1500,191
1.386624845721E12,151,255,180,255,1500,1500,191
