time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386626306839E12,67,71,70,82,1930,1500,191
1.386626307128E12,70,73,67,82,1830,1500,191
1.386626307451E12,68,72,64,80,1790,1500,191
1.386626307752E12,69,71,65,80,1860,1500,191
1.386626308047E12,66,72,67,80,1820,1500,191
1.38662630834E12,68,70,65,82,1930,1500,191
1.38662630864E12,67,71,63,81,1860,1500,191
1.386626308932E12,69,71,63,81,1890,1500,191
1.386626309225E12,79,70,65,82,1920,1500,191
1.386626309551E12,115,71,68,81,1750,1500,191
1.386626309857E12,119,71,70,81,2000,1500,191
1.386626310143E12,124,71,78,79,2000,1500,191
1.386626310444E12,128,73,75,82,1500,1500,191
1.386626310736E12,117,74,84,81,1500,1500,191
1.386626311045E12,114,71,89,79,1500,1500,191
1.386626311336E12,118,70,98,82,1500,1500,191
1.386626311624E12,121,72,76,80,1500,1500,191
1.386626311909E12,115,71,112,80,1500,1500,191
1.386626312201E12,116,72,112,81,1500,1500,191
1.386626312484E12,118,72,110,82,1500,1500,191
1.386626312775E12,116,72,112,80,1500,1500,191
1.38662631307E12,117,71,112,81,1500,1500,191
1.386626313354E12,116,71,114,81,1500,1500,191
1.386626313652E12,117,74,113,81,1500,1500,191
1.386626313938E12,115,72,117,81,1500,1500,191
1.386626314226E12,119,71,113,81,1500,1500,191
1.386626314514E12,118,71,112,82,1500,1500,191
1.386626314829E12,115,73,114,80,1500,1500,191
1.38662631512E12,116,71,116,81,1500,1500,191
1.386626315406E12,114,71,112,81,1500,1500,191
1.386626315723E12,116,71,112,82,1500,1550,191
1.386626316045E12,117,72,113,79,1500,1650,191
1.386626316353E12,114,74,119,82,1500,1700,191
1.38662631665E12,117,72,230,80,1500,1700,191
1.386626316945E12,120,76,194,85,1500,1700,191
1.386626317241E12,143,78,184,86,1250,1700,191
1.386626317533E12,138,80,181,86,1000,1700,191
1.386626317813E12,152,85,194,92,1000,1700,191
1.386626318108E12,97,94,193,97,1000,1700,191
1.3866263184E12,156,103,185,107,1000,1700,191
1.3866263187E12,100,117,75,107,1000,1700,191
1.386626318986E12,108,120,179,109,1000,1700,191
1.386626319275E12,255,124,255,112,1000,1700,191
1.386626319576E12,255,149,162,114,1000,1700,191
1.386626319879E12,118,152,141,86,1000,1700,191
1.386626320162E12,130,163,120,97,1000,1700,191
1.386626320469E12,116,255,101,110,1000,1700,191
1.386626320766E12,93,255,82,162,1000,1700,191
1.386626321063E12,77,255,73,184,1000,1700,191
1.386626321358E12,66,255,67,140,1000,1700,191
1.38662632166E12,58,255,63,148,1000,1700,191
1.386626321948E12,56,255,63,149,1000,1700,191
1.386626322235E12,55,255,146,154,1000,1700,191
1.386626322519E12,57,255,180,177,1000,1700,191
1.386626322801E12,176,255,255,172,1000,1700,191
1.386626323077E12,255,255,255,184,1000,1700,191
1.386626323363E12,255,255,185,213,1000,1500,191
1.386626323651E12,216,255,255,255,1000,1500,191
1.386626323936E12,255,255,245,255,1000,1500,191
1.386626324231E12,255,255,255,255,1000,1500,191
1.386626324505E12,255,255,247,255,1000,1500,191
1.386626324785E12,255,255,200,255,1000,1500,191
1.386626325069E12,255,255,255,255,1000,1500,191
1.386626325355E12,255,255,237,255,1000,1500,191
1.386626325647E12,255,255,253,255,1000,1500,191
1.386626325932E12,255,255,255,255,1000,1500,191
1.386626326223E12,255,255,255,255,1000,1500,191
1.386626326517E12,255,255,255,255,1000,1500,191
1.386626326811E12,169,255,255,255,1000,1500,191
1.386626327105E12,228,255,255,255,1000,1500,191
1.386626327398E12,255,255,255,255,1000,1500,191
1.386626327691E12,255,255,255,255,1000,1500,191
1.386626327982E12,255,255,255,255,1000,1500,191
1.386626328265E12,255,255,255,255,1000,1500,191
1.386626328544E12,20,255,255,255,1000,1500,191
1.386626328837E12,26,255,173,255,1000,1500,191
1.386626329133E12,255,255,255,255,1000,1500,191
1.386626329422E12,255,255,85,255,1000,1500,191
1.386626329742E12,102,161,124,135,1000,1500,191
1.386626330056E12,148,99,123,143,1000,1500,191
1.386626330398E12,134,93,120,153,1000,1500,191
1.386626330704E12,37,100,105,156,1500,1500,191
1.386626331026E12,85,114,68,143,1500,1500,191
1.386626331323E12,83,114,66,146,1500,1500,191
1.386626331619E12,82,109,69,158,1500,1500,191
1.386626331915E12,81,99,67,136,1500,1500,191
1.386626332207E12,81,114,66,138,1500,1500,191
1.386626332518E12,70,116,62,141,1500,1500,191
1.386626332836E12,65,114,59,132,1500,1500,191
1.38662633315E12,64,179,59,140,1500,1500,191
1.386626333461E12,63,255,59,130,1500,1500,191
1.386626333757E12,64,118,58,137,1500,1500,191
1.386626334059E12,60,155,58,128,1500,1500,191
1.38662633436E12,57,205,56,155,1500,1500,191
1.386626334677E12,57,185,57,165,1500,1500,191
1.386626334995E12,58,195,56,167,1500,1500,191
1.386626335289E12,58,195,57,165,1500,1500,191
1.386626335583E12,56,187,57,179,1500,1500,191
1.386626335879E12,57,181,55,187,1500,1500,191
1.386626336174E12,55,160,56,140,1500,1500,191
1.38662633646E12,54,255,56,255,1500,1500,191
1.386626336769E12,54,255,56,45,1500,1500,191
1.386626337056E12,55,158,56,128,1500,1500,191
1.386626337346E12,54,185,55,143,1500,1500,191
1.386626337639E12,55,181,56,140,1500,1500,191
1.386626337932E12,54,187,54,170,1500,1500,191
1.386626338225E12,54,189,55,160,1500,1500,191
1.386626338528E12,55,134,56,178,1500,1500,191
1.386626338832E12,55,255,57,255,1500,1500,191
1.386626339152E12,55,220,55,45,1500,1500,191
1.386626339466E12,56,159,56,239,1500,1500,191
1.38662633978E12,57,188,56,210,1500,1500,191
1.386626340093E12,56,188,56,218,1500,1500,191
1.386626340401E12,56,186,56,241,1500,1500,191
1.386626340711E12,55,175,56,205,1500,1500,191
1.386626341013E12,55,207,55,240,1500,1500,191
1.386626341307E12,55,175,56,190,1500,1500,191
1.386626341596E12,55,144,56,255,1500,1500,191
1.386626341901E12,54,135,56,255,1500,1500,191
1.386626342197E12,55,255,56,49,1500,1500,191
1.386626342484E12,55,209,56,159,1500,1500,191
1.386626342791E12,55,145,55,250,1500,1500,191
1.386626343093E12,56,137,55,195,1500,1500,191
1.386626343379E12,57,155,55,179,1500,1500,191
1.386626343972E12,55,180,54,209,1500,1500,191
1.386626344255E12,56,195,55,189,1500,1500,191
1.386626344552E12,56,194,55,240,1500,1500,191
1.386626344855E12,55,201,57,251,1500,1500,191
1.386626345152E12,55,196,57,216,1500,1500,191
1.386626345459E12,55,195,57,188,1500,1500,191
1.386626345755E12,55,169,56,255,1500,1500,191
1.386626346049E12,55,175,57,78,1500,1500,191
1.386626346347E12,55,189,56,82,1500,1500,191
1.38662634665E12,56,82,55,214,1500,1500,191
1.38662634726E12,56,68,56,196,1500,1500,191
1.386626347543E12,55,66,56,233,1500,1500,191
1.386626347841E12,55,69,55,202,1500,1500,191
1.386626348134E12,55,68,56,187,1500,1500,191
1.386626348439E12,56,65,56,255,1500,1500,191
1.386626348745E12,55,77,56,209,1500,1500,191
1.386626349039E12,56,60,56,201,1500,1500,191
1.386626349341E12,55,70,56,218,1500,1500,191
1.386626349624E12,56,69,55,242,1500,1500,191
1.386626349917E12,55,62,55,240,1500,1500,191
1.386626350209E12,55,67,55,216,1500,1500,191
1.386626350495E12,56,71,57,174,1500,1500,191
1.386626350795E12,55,65,55,255,1500,1500,191
1.386626351088E12,56,75,56,191,1500,1500,191
1.386626351409E12,55,66,56,233,1500,1650,191
1.386626351717E12,55,88,56,150,1500,1700,191
1.386626352012E12,54,176,55,139,1500,1700,191
1.38662635234E12,54,138,55,141,1500,1700,191
1.386626352626E12,51,122,56,146,1500,1700,191
1.386626352921E12,51,122,255,148,1500,1700,191
1.386626353217E12,255,132,255,146,1500,1700,191
1.386626353508E12,255,127,255,149,1500,1700,191
1.386626353832E12,255,125,255,141,1750,1700,191
1.386626354118E12,255,134,255,141,2000,1700,191
1.386626354416E12,255,124,255,136,2000,1700,191
1.386626355015E12,255,122,255,144,2000,1700,191
1.386626355318E12,255,128,255,163,2000,1500,191
1.386626355609E12,255,124,255,139,2000,1500,191
1.386626355902E12,255,114,255,155,2000,1500,191
1.386626356182E12,255,121,255,151,2000,1500,191
1.386626356474E12,255,124,255,155,2000,1500,191
1.386626356768E12,255,115,255,151,2000,1500,191
1.386626357058E12,255,118,255,153,2000,1500,191
1.386626357338E12,255,117,255,142,2000,1500,191
1.386626357633E12,255,118,255,40,2000,1500,191
1.386626357922E12,255,107,255,33,2000,1500,191
1.386626358213E12,255,122,255,28,2000,1500,191
1.386626358497E12,255,39,255,152,2000,1500,191
1.386626358808E12,139,39,182,172,2000,1500,191
1.386626359123E12,70,42,90,130,2000,1500,191
1.386626359428E12,79,34,64,160,2000,1500,191
1.386626359719E12,81,17,67,147,2000,1500,191
1.386626360037E12,73,120,61,154,2000,1500,191
1.386626360343E12,71,37,63,140,2000,1500,191
