turn,0
turn,0
turn,0
TEST BELOWturn,1750
turn,2000
turn,2000
turn,1750
turn,1500
turn,1250
speed,1450
speed,1400
speed,1350
speed,1400
speed,1450
speed,1500
speed,0
speed,0
speed,0
turn,0
turn,0
turn,0
takeNextRight,0
takeNextRight,0
takeNextRight,0
takeNextRight,0
