time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386624385189E12,149,34,161,216,1500,1300,191
1.386624385557E12,148,35,157,36,1500,1300,191
1.386624385846E12,134,36,163,36,1500,1300,191
1.386624386128E12,216,37,151,37,1500,1300,191
1.386624386425E12,201,37,255,38,1500,1300,191
1.386624386734E12,255,37,255,38,1500,1300,191
1.386624387016E12,255,38,255,38,1500,1300,191
1.3866243873E12,208,38,255,39,1500,1300,191
1.386624387581E12,215,38,246,39,1500,1300,191
1.386624387861E12,146,39,237,40,1500,1300,191
1.386624388152E12,203,39,237,40,1500,1300,191
1.386624388435E12,174,40,168,40,1500,1300,191
1.38662438872E12,159,40,162,40,1500,1300,191
1.386624389003E12,143,40,156,41,1500,1300,191
1.386624389287E12,145,40,157,42,1500,1300,191
1.386624389573E12,149,41,155,42,1500,1300,191
1.386624389862E12,154,41,148,42,1500,1300,191
1.386624390436E12,163,42,158,42,1500,1300,191
1.386624391008E12,154,42,141,43,1500,1300,191
1.38662439129E12,154,42,157,43,1500,1300,191
1.386624391584E12,154,43,163,44,1500,1300,191
1.386624391874E12,154,43,140,44,1500,1300,191
1.386624392159E12,159,43,146,44,1500,1300,191
1.386624392466E12,175,44,147,45,1500,1300,191
1.38662439276E12,151,44,141,45,1500,1300,191
1.386624393064E12,159,44,138,45,1500,1300,191
1.38662439335E12,154,44,128,45,1500,1300,191
1.386624393653E12,155,45,133,46,1500,1300,191
1.386624394251E12,143,45,143,46,1500,1300,191
1.386624394537E12,159,45,152,47,1500,1300,191
1.386624394821E12,140,45,158,45,1500,1300,191
1.386624395129E12,149,46,152,47,1500,1300,191
1.386624395427E12,144,46,146,48,1500,1300,191
1.386624395708E12,148,46,150,47,1500,1300,191
1.386624396005E12,146,46,146,48,1500,1300,191
1.3866243963E12,165,46,146,49,1500,1300,191
1.386624396731E12,235,72,173,52,1500,1300,191
1.386624397218E12,246,67,214,72,1500,1300,191
1.38662439771E12,255,70,230,71,1500,1300,191
1.386624398156E12,255,70,255,71,1500,1300,191
1.386624398545E12,197,48,255,66,1500,1300,191
1.38662439898E12,155,49,168,51,1500,1300,191
1.386624399572E12,138,48,146,50,1500,1300,191
1.386624399866E12,171,48,144,50,1500,1300,191
1.386624400154E12,154,50,146,51,1500,1300,191
