time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386626027393E12,88,62,86,216,1620,1500,191
1.386626027672E12,88,65,86,202,1610,1500,191
1.386626027956E12,88,78,86,211,1630,1500,191
1.386626028252E12,86,207,87,205,1590,1500,191
1.386626028546E12,87,194,86,206,1600,1500,191
1.386626028828E12,88,184,87,255,1580,1500,191
1.386626029112E12,87,207,87,171,1570,1500,191
1.386626029404E12,88,215,87,130,1610,1500,191
1.386626029692E12,87,187,86,201,1590,1500,191
1.386626029977E12,85,203,87,208,1500,1500,191
1.386626030273E12,90,207,86,206,1710,1500,191
1.386626030559E12,83,219,88,209,1400,1500,191
1.386626030847E12,88,184,85,203,1350,1550,191
1.386626031138E12,88,201,87,255,1380,1600,191
1.38662603143E12,87,189,86,255,1400,1700,191
1.38662603172E12,88,237,88,89,1430,1700,191
1.386626032002E12,86,171,85,203,1380,1700,191
1.386626032307E12,82,170,83,205,1460,1700,191
1.386626032609E12,80,90,82,198,1750,1700,191
1.386626032911E12,80,177,83,118,2000,1700,191
1.386626033194E12,85,97,82,111,2000,1700,191
1.386626033489E12,88,95,80,111,2000,1700,191
1.386626033777E12,92,98,82,115,2000,1700,191
1.386626034061E12,95,102,80,124,2000,1700,191
1.386626034364E12,94,113,78,146,2000,1700,191
1.38662603466E12,98,117,56,154,2000,1700,191
1.386626034952E12,96,144,87,151,2000,1700,191
1.386626035259E12,94,255,101,255,2000,1700,191
1.386626035555E12,108,255,112,255,2000,1700,191
1.386626035844E12,64,255,112,255,2000,1700,191
1.38662603613E12,103,255,119,192,2000,1700,191
1.386626036431E12,114,215,125,173,2000,1700,191
1.386626036729E12,115,148,124,176,2000,1700,191
1.386626037023E12,130,152,124,173,2000,1700,191
1.386626037316E12,128,154,124,173,2000,1700,191
1.386626037622E12,131,132,129,163,2000,1500,191
1.386626037906E12,136,138,127,169,2000,1500,191
1.386626038188E12,129,106,132,187,2000,1500,191
1.386626038478E12,130,187,125,148,2000,1500,191
1.386626038768E12,131,103,128,166,2000,1500,191
1.386626039052E12,140,103,127,163,2000,1500,191
1.38662603934E12,130,216,124,167,2000,1500,191
1.386626039626E12,143,113,133,164,2000,1500,191
1.386626039916E12,133,136,126,165,2000,1500,191
1.386626040204E12,134,121,129,181,2000,1500,191
1.386626040486E12,129,15,127,206,2000,1500,191
1.386626040772E12,130,15,124,166,2000,1500,191
1.386626041078E12,128,255,128,176,1500,1500,191
1.38662604136E12,139,128,128,36,1500,1500,191
1.38662604167E12,132,138,127,34,1500,1500,191
1.386626041959E12,135,118,128,45,1500,1500,191
1.386626042257E12,125,140,116,40,1500,1500,191
1.386626042556E12,99,137,98,204,1500,1500,191
1.386626042844E12,90,52,90,118,1500,1500,191
1.386626043129E12,87,48,89,118,1500,1500,191
1.386626043412E12,90,140,90,104,1500,1500,191
1.3866260437E12,86,229,89,118,1500,1500,191
1.386626043989E12,86,159,87,118,1500,1500,191
1.386626044277E12,88,183,88,116,1500,1500,191
1.386626044571E12,87,138,87,116,1500,1500,191
1.386626044861E12,87,194,88,114,1500,1500,191
1.386626045149E12,87,80,87,118,1500,1500,191
1.386626045433E12,88,77,87,112,1500,1500,191
1.386626046007E12,87,74,87,115,1500,1500,191
1.386626046295E12,88,71,90,118,1500,1500,191
1.386626046587E12,87,90,88,119,1500,1500,191
1.386626046877E12,88,71,87,115,1500,1500,191
1.386626047171E12,88,76,85,115,1500,1500,191
1.386626047458E12,88,75,88,117,1500,1500,191
1.386626047763E12,90,70,86,117,1500,1500,191
1.386626048052E12,87,83,88,111,1500,1500,191
1.386626048341E12,88,72,86,116,1500,1500,191
1.386626048633E12,88,72,86,114,1500,1500,191
1.386626048925E12,86,73,86,113,1500,1500,191
1.386626049237E12,88,78,86,117,1500,1650,191
1.38662604953E12,86,141,87,116,1500,1700,191
1.386626049819E12,88,175,85,119,1500,1700,191
1.386626050114E12,83,107,79,125,1500,1700,191
1.386626050431E12,83,109,112,103,1500,1750,191
1.386626050745E12,110,88,101,122,1500,1800,191
1.386626051037E12,100,116,100,129,1500,1800,191
1.386626051324E12,98,121,100,153,1500,1800,191
1.386626051617E12,97,181,94,183,1500,1800,191
1.386626051922E12,96,183,93,155,1500,1500,191
1.386626052206E12,98,145,95,221,1500,1500,191
1.386626052494E12,92,255,95,255,1500,1500,191
1.386626052792E12,97,255,90,79,1500,1500,191
1.386626053075E12,96,138,99,163,1500,1500,191
1.386626053369E12,94,159,95,155,1500,1750,191
1.386626053666E12,92,184,93,193,1500,1700,191
1.386626053959E12,93,181,93,174,1500,1700,191
1.386626054274E12,91,170,89,204,1500,1600,191
1.386626054559E12,93,149,92,136,1500,1550,191
1.386626054861E12,90,148,88,255,1500,1450,191
1.386626055157E12,90,139,93,135,1500,1350,191
1.386626055451E12,94,138,89,145,1500,1300,191
1.386626055758E12,93,168,95,160,1500,1300,191
1.386626056051E12,94,170,92,162,1500,1300,191
1.386626056342E12,97,176,92,184,1500,1300,191
1.386626056647E12,91,215,95,158,1500,1300,191
1.386626056936E12,98,132,95,202,1500,1300,191
1.38662605726E12,92,159,93,255,1500,1300,191
1.38662605755E12,98,125,96,114,1500,1300,191
1.386626057851E12,97,119,100,125,1500,1300,191
1.386626058137E12,100,105,98,127,1500,1300,191
1.386626058428E12,75,117,102,100,1500,1300,191
1.386626058727E12,75,115,70,124,1500,1500,191
1.386626059018E12,76,96,78,125,1500,1500,191
1.386626059301E12,78,85,77,125,1500,1500,191
