time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.38662356807E12,153,255,148,255,1500,1450,191
1.386623568378E12,149,255,162,255,1500,1400,191
1.386623568663E12,148,255,156,255,1500,1400,191
1.386623568969E12,140,255,162,255,1500,1400,191
1.386623569262E12,153,255,185,255,1500,1350,191
1.386623569543E12,143,188,163,255,1500,1350,191
1.386623569833E12,154,118,158,255,1500,1350,191
1.386623570211E12,144,124,158,144,1500,1350,191
1.386623570559E12,150,39,170,255,1500,1350,191
1.386623570842E12,149,39,163,139,1500,1350,191
1.38662357132E12,134,39,163,40,1500,1350,191
1.386623571835E12,181,40,102,41,1500,1350,191
1.386623572128E12,155,40,243,41,1500,1350,191
1.386623572411E12,255,41,255,41,1500,1350,191
1.386623572697E12,255,41,255,42,1500,1350,191
1.386623573E12,255,42,255,42,1500,1350,191
1.386623573286E12,230,41,255,42,1500,1350,191
1.386623573566E12,194,42,255,43,1500,1350,191
1.386623574141E12,252,43,239,44,1500,1350,191
1.386623574437E12,215,44,227,44,1500,1350,191
1.386623574721E12,255,44,228,45,1500,1350,191
1.38662357501E12,165,45,180,46,1500,1350,191
1.386623575293E12,143,45,155,46,1500,1350,191
1.386623575578E12,139,45,157,46,1500,1350,191
1.386623575862E12,149,46,153,47,1500,1350,191
1.386623576159E12,143,47,151,48,1500,1350,191
1.386623576452E12,148,47,157,48,1500,1350,191
1.38662357674E12,142,47,146,49,1500,1350,191
1.386623577024E12,148,48,148,50,1500,1350,191
1.386623577308E12,145,48,148,50,1500,1350,191
1.386623577599E12,146,49,151,50,1500,1350,191
1.386623577902E12,143,50,146,52,1500,1350,191
1.386623578187E12,154,50,151,53,1500,1350,191
1.386623578475E12,149,51,115,53,1500,1350,191
1.386623578764E12,150,52,132,53,1500,1350,191
1.386623579054E12,149,52,124,54,1500,1350,191
1.386623579345E12,143,54,124,55,1500,1350,191
1.38662357964E12,152,55,119,56,1500,1350,191
1.386623579933E12,149,54,123,57,1500,1350,191
1.386623580223E12,164,55,120,58,1500,1350,191
1.386623580509E12,148,57,123,60,1500,1350,191
1.386623580803E12,151,57,148,61,1500,1350,191
1.386623581109E12,159,58,168,62,1500,1350,191
1.386623581395E12,174,59,174,61,1500,1350,191
1.38662358169E12,154,61,121,64,1500,1350,191
1.386623581988E12,164,62,125,64,1500,1350,191
1.386623582284E12,134,63,128,66,1500,1350,191
1.386623582585E12,136,64,134,67,1500,1350,191
1.386623582894E12,143,65,124,68,1500,1350,191
1.386623583185E12,143,66,137,69,1500,1350,191
1.386623583476E12,149,67,138,71,1500,1350,191
1.386623583761E12,140,68,134,73,1500,1350,191
1.386623584048E12,140,69,136,75,1500,1350,191
1.386623584334E12,130,71,135,75,1500,1350,191
1.38662358464E12,124,74,137,76,1500,1350,191
1.386623584927E12,130,74,133,78,1500,1350,191
1.386623585237E12,128,77,118,79,1500,1350,191
1.386623586453E12,195,91,128,94,1500,1350,191
1.386623587131E12,181,128,209,92,1500,1350,191
1.386623587506E12,153,100,207,104,1500,1350,191
1.386623587846E12,176,93,115,103,1500,1350,191
1.386623588234E12,229,79,255,143,1500,1350,191
1.386623588613E12,246,95,255,90,1500,1350,191
1.386623588945E12,139,97,221,97,1500,1350,191
1.38662358991E12,107,105,112,107,1500,1350,191
1.386623590195E12,104,105,105,113,1500,1350,191
1.386623590822E12,98,255,105,110,1500,1350,191
1.386623591154E12,96,255,102,255,1500,1350,191
1.386623591811E12,93,255,96,255,1500,1350,191
