time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386624866507E12,155,155,115,255,1500,1100,191
1.386624866797E12,157,142,167,95,1500,1100,191
1.386624867219E12,150,26,157,172,1500,1100,191
1.386624867681E12,127,31,161,30,1500,1100,191
1.386624868257E12,255,35,255,34,1500,1100,191
1.386624868541E12,255,37,255,36,1500,1100,191
1.38662486883E12,196,38,255,38,1500,1100,191
1.386624869128E12,201,40,236,39,1500,1100,191
1.386624869422E12,154,41,173,41,1500,1100,191
1.386624869723E12,144,42,163,42,1500,1100,191
1.386624870007E12,148,44,157,45,1500,1100,191
1.386624870296E12,149,45,150,46,1500,1100,191
1.386624870583E12,148,46,157,47,1500,1100,191
1.386624870867E12,148,48,148,49,1500,1100,191
1.386624871161E12,149,49,104,51,1500,1100,191
1.386624871446E12,143,50,201,52,1500,1100,191
1.386624871727E12,143,52,124,53,1500,1100,191
1.386624872018E12,144,54,136,55,1500,1100,191
1.386624872308E12,214,54,255,58,1500,1100,191
1.386624872593E12,163,55,115,59,1500,1100,191
1.386624872877E12,168,58,127,60,1500,1100,191
1.386624873167E12,134,59,136,61,1500,1100,191
1.386624873743E12,138,62,141,66,1500,1100,191
1.386624874037E12,138,64,141,67,1500,1100,191
1.386624874334E12,135,65,137,69,1500,1100,191
1.386624874637E12,150,68,141,69,1500,1100,191
1.38662487499E12,110,80,146,73,1500,1100,191
1.386624875374E12,205,97,250,82,1500,1100,191
1.386624875943E12,148,96,206,97,1500,1100,191
1.386624876362E12,181,76,255,103,1500,1100,191
1.386624876875E12,125,80,193,83,1500,1100,191
1.386624877167E12,138,80,124,89,1500,1100,191
