time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386625167634E12,174,255,174,255,1500,1500,191
1.386625167917E12,153,255,168,255,1500,1500,191
1.386625168195E12,60,255,128,255,1500,1500,191
1.386625168482E12,59,255,179,255,1500,1500,191
1.386625168765E12,159,255,186,255,1500,1500,191
1.386625169058E12,159,255,168,255,1500,1500,191
1.386625169354E12,181,255,168,255,1500,1500,191
1.386625169641E12,163,255,178,255,1500,1500,191
1.386625169953E12,182,255,174,255,1500,1500,191
1.386625170236E12,255,253,168,255,1500,1000,191
1.386625170516E12,200,255,171,255,1500,1000,191
1.386625170799E12,157,255,174,255,1500,1000,191
1.386625171135E12,148,255,167,255,1500,1000,191
1.386625171906E12,164,23,168,168,1500,1000,191
1.3866251723E12,130,29,168,28,1500,1000,191
1.386625172589E12,148,31,237,31,1500,1000,191
1.386625172879E12,255,32,255,32,1500,1000,191
1.386625173462E12,255,35,230,35,1500,1000,191
1.386625173748E12,165,36,216,37,1500,1000,191
1.386625174044E12,151,37,156,38,1500,1000,191
1.386625174339E12,154,38,157,39,1500,1000,191
1.386625174639E12,139,38,157,39,1500,1000,191
1.386625174936E12,159,39,154,39,1500,1000,191
1.386625175503E12,201,39,168,40,1500,1000,191
1.386625175799E12,159,39,149,41,1500,1000,191
1.386625176084E12,152,39,151,41,1500,1000,191
1.386625176388E12,164,40,137,41,1500,1000,191
1.38662517667E12,159,40,147,41,1500,1000,191
1.386625177561E12,148,39,148,40,1500,1000,191
1.386625177846E12,169,39,163,40,1500,1000,191
1.386625178477E12,200,76,102,39,1500,1000,191
1.386625178954E12,181,65,201,68,1500,1000,191
1.386625179391E12,163,67,184,59,1500,1000,191
1.386625180086E12,181,30,163,32,1500,1000,191
1.386625180374E12,245,27,163,31,1500,1000,191
1.386625180681E12,134,255,168,28,1500,1000,191
1.386625181052E12,155,255,168,255,1500,1000,191
1.386625181367E12,154,255,168,255,1500,1000,191
1.386625181654E12,159,255,174,255,1500,1000,191
1.386625182117E12,255,255,73,255,1500,1000,191
1.386625184702E12,164,255,174,255,1500,1500,191
1.386625185184E12,138,255,178,255,1500,1500,191
1.386625185682E12,255,255,222,255,1500,1500,191
1.386625186219E12,145,255,178,255,1500,1500,191
1.386625186699E12,178,255,176,255,1500,1500,191
1.386625187188E12,255,255,178,255,1500,1500,191
1.386625187681E12,255,255,55,255,1500,1500,191
1.386625188192E12,142,255,39,255,1500,1500,191
1.386625188679E12,134,255,42,255,1500,1500,191
1.386625189176E12,190,255,40,255,1500,1500,191
1.386625189654E12,181,255,40,255,1500,1500,191
1.386625190175E12,134,255,39,255,1500,1500,191
1.386625190839E12,163,255,40,255,1500,1500,191
1.386625191351E12,150,255,40,255,1500,1500,191
1.386625191838E12,159,255,40,255,1500,1500,191
1.386625192336E12,255,255,40,255,1500,1500,191
1.386625192829E12,145,255,40,255,1500,1500,191
1.386625193325E12,154,255,40,255,1500,1500,191
1.386625193811E12,140,255,40,255,1500,1500,191
