time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386566107812E12,62,163,59,178,1530,1500,191
1.386566108101E12,61,175,59,149,1460,1500,191
1.386566108884E12,61,149,59,150,1500,1500,191
1.386566109185E12,61,158,59,159,1480,1500,191
1.386566109474E12,61,155,58,155,1490,1500,191
1.386566109758E12,62,145,59,151,1530,1500,191
1.386566110301E12,63,147,59,141,1550,1500,191
1.386566110589E12,61,165,61,166,1430,1500,191
1.38656611087E12,61,138,61,141,1430,1500,191
1.386566111213E12,61,157,61,144,1420,1500,191
1.386566111505E12,62,148,61,149,1440,1500,191
1.386566111787E12,60,159,59,152,1460,1500,191
1.386566112075E12,61,149,59,151,1470,1500,191
1.386566112362E12,61,148,59,153,1480,1500,191
1.386566112648E12,61,153,60,151,1440,1500,191
1.386566112937E12,61,151,59,145,1470,1500,191
1.386566113221E12,61,154,59,159,1460,1500,191
1.386566113511E12,61,144,59,174,1470,1500,191
1.386566113841E12,62,144,59,157,1540,1500,191
1.386566114128E12,61,138,59,173,1480,1500,191
1.386566114413E12,63,127,59,218,1550,1500,191
1.386566114701E12,63,146,61,202,1490,1500,191
1.386566114984E12,62,143,61,174,1450,1500,191
1.386566115276E12,62,187,62,128,1440,1500,191
1.386566115558E12,60,162,59,159,1450,1500,191
1.386566115843E12,61,130,59,148,1470,1500,191
1.386566116123E12,61,153,60,160,1440,1500,191
1.386566116406E12,60,154,59,153,1450,1500,191
1.38656611669E12,60,159,60,156,1430,1500,191
1.386566117013E12,61,151,60,164,1460,1500,191
1.386566117295E12,61,157,58,161,1510,1500,191
1.386566117604E12,60,145,59,151,1450,1500,191
1.386566117921E12,61,159,59,152,1510,1650,191
1.386566118208E12,61,139,59,248,1490,1650,191
1.386566118491E12,59,102,58,217,1570,1650,191
1.386566118772E12,59,130,57,145,1510,1650,191
1.386566119056E12,57,123,56,155,1540,1650,191
1.386566119378E12,56,228,55,147,1560,1600,191
1.386566119661E12,55,168,53,143,1550,1600,191
1.386566119943E12,55,154,55,145,1590,1600,191
1.386566120235E12,55,164,54,146,1580,1600,191
1.386566120519E12,55,160,54,143,1580,1600,191
1.3865661208E12,55,148,53,150,1560,1600,191
1.386566121082E12,55,118,53,154,1560,1600,191
1.386566121402E12,55,118,54,151,1570,1600,191
1.386566121704E12,53,102,53,141,1600,1550,191
1.386566121991E12,54,94,53,143,1550,1550,191
1.386566122282E12,54,94,54,144,1590,1550,191
1.386566122566E12,55,95,53,146,1540,1550,191
1.386566122851E12,55,95,53,143,1540,1550,191
1.386566123129E12,54,102,53,146,1600,1550,191
1.386566123414E12,55,88,53,147,1530,1550,191
1.386566123701E12,54,96,54,154,1610,1550,191
1.386566123983E12,54,96,53,148,1590,1550,191
1.386566124264E12,54,100,54,144,1600,1550,191
1.38656612456E12,55,95,54,148,1570,1550,191
1.386566124843E12,54,94,54,150,1610,1550,191
1.386566125129E12,54,97,54,151,1590,1550,191
1.386566125415E12,54,97,54,144,1610,1550,191
1.386566125704E12,54,97,54,148,1600,1550,191
1.386566125993E12,54,95,53,144,1560,1550,191
1.386566126277E12,55,93,53,143,1520,1550,191
1.386566126568E12,54,102,53,149,1580,1550,191
1.386566126852E12,54,98,54,146,1600,1550,191
1.386566127133E12,54,94,54,148,1600,1550,191
1.38656612742E12,54,90,54,151,1600,1550,191
1.386566127701E12,55,99,54,148,1580,1550,191
1.386566127993E12,54,100,54,150,1600,1550,191
1.386566128283E12,54,97,52,156,1530,1550,191
1.386566128565E12,54,97,54,151,1590,1550,191
1.386566128847E12,54,96,54,145,1610,1550,191
1.38656612936E12,54,93,54,155,1620,1550,191
1.38656613004E12,54,95,54,151,1620,1550,191
1.386566130727E12,55,93,54,151,1560,1550,191
1.386566131405E12,55,89,54,148,1560,1550,191
1.386566132078E12,55,32,54,147,1550,1550,191
1.386566132752E12,54,32,53,147,1570,1550,191
1.386566133433E12,55,101,54,151,1550,1550,191
1.386566134108E12,55,175,54,148,1550,1550,191
1.386566134781E12,54,182,52,144,1570,1550,191
1.386566135454E12,55,165,53,149,1550,1550,191
1.386566136136E12,55,163,54,150,1560,1550,191
1.386566136943E12,54,169,53,148,1580,1550,191
1.386566137668E12,54,169,53,145,1570,1550,191
1.386566138349E12,53,148,54,149,1630,1550,191
1.386566139174E12,55,176,54,151,1560,1300,191
1.386566139849E12,56,149,55,152,1440,1300,191
1.386566140576E12,66,120,63,141,1540,1300,191
1.386566141345E12,255,148,72,177,1520,1300,191
1.386566142059E12,255,145,255,178,2000,1300,191
1.38656614276E12,255,255,255,234,2000,1300,191
1.386566143719E12,255,80,255,255,1000,1750,191
1.386566144768E12,113,255,116,255,1320,1750,191
1.386566145283E12,130,255,157,255,1320,1750,191
1.386566145764E12,121,255,147,255,1320,1750,191
1.386566146306E12,81,255,125,255,1470,1750,191
1.386566146784E12,68,255,128,255,1470,1750,191
1.386566147318E12,112,157,120,255,1590,1750,191
1.386566147797E12,107,255,133,255,1590,1750,191
1.386566148274E12,118,255,128,255,1630,1750,191
1.386566148803E12,81,255,128,255,1790,1750,191
1.386566149294E12,82,255,128,255,1790,1750,191
1.386566149835E12,110,144,119,255,1660,1750,191
1.386566150321E12,93,255,127,255,2000,1750,191
1.386566150803E12,113,255,137,255,2000,1750,191
1.386566151334E12,100,255,132,255,1840,1750,191
1.386566151837E12,77,255,132,255,1840,1750,191
1.386566152409E12,112,116,124,217,1720,1750,191
1.38656615289E12,110,255,134,255,1810,1750,191
1.386566153424E12,114,255,133,255,1970,1750,191
1.386566153915E12,121,255,141,255,2000,1750,191
1.386566154396E12,122,255,143,255,2000,1750,191
