time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.38647694546E12,23,59,19,141,1490,1500,191
1.386476945732E12,27,65,19,134,1490,1500,191
1.386476946007E12,62,70,18,147,1490,1500,191
1.386476946281E12,64,76,27,136,1490,1500,191
1.386476946552E12,65,66,40,144,1490,1500,191
1.386476946817E12,67,62,37,134,1490,1500,191
1.386476947091E12,67,81,67,134,1490,1500,191
1.386476947373E12,69,49,32,135,1490,1500,191
1.386476947648E12,68,44,31,129,1490,1500,191
1.386476947923E12,69,45,31,129,1490,1500,191
1.386476948198E12,68,45,31,121,1490,1500,191
1.386476948472E12,68,45,32,126,1490,1500,191
1.386476948744E12,69,45,33,129,1490,1500,191
1.386476949013E12,69,45,34,129,1490,1500,191
1.386476949278E12,69,45,35,129,1490,1500,191
1.386476949542E12,71,45,35,126,1490,1500,191
1.386476949807E12,68,46,37,130,1490,1500,191
1.386476950088E12,45,45,76,130,1490,1500,191
1.386476950362E12,34,45,75,127,1490,1500,191
1.38647695064E12,37,44,37,141,1490,1500,191
1.386476950918E12,37,45,76,120,1490,1500,191
1.386476951193E12,38,45,74,122,1490,1500,191
1.386476951468E12,36,45,76,123,1490,1500,191
1.386476951739E12,36,45,75,127,1490,1500,191
1.386476952004E12,36,45,77,128,1490,1500,191
1.386476952276E12,36,44,75,127,1490,1500,191
1.386476952545E12,35,45,76,127,1490,1500,191
1.386476952813E12,35,44,75,136,1490,1500,191
1.386476953078E12,35,45,76,118,1490,1500,191
1.386476953343E12,36,45,76,124,1490,1500,191
1.386476953613E12,35,45,75,127,1490,1500,191
1.386476953881E12,35,46,75,129,1490,1500,191
1.386476954146E12,35,45,76,132,1490,1500,191
1.386476954412E12,35,45,76,130,1490,1500,191
1.386476954677E12,35,45,76,123,1490,1500,191
1.386476954945E12,31,45,76,125,1490,1500,191
1.386476955219E12,69,46,75,128,1490,1500,191
1.386476955496E12,68,45,75,131,1490,1500,191
1.386476955775E12,69,45,32,137,1490,1500,191
1.386476956055E12,69,45,75,119,1490,1500,191
1.386476956342E12,68,45,76,129,1490,1500,191
1.386476956623E12,68,45,75,126,1490,1500,191
1.386476956895E12,69,45,75,131,1490,1500,191
1.386476957166E12,69,45,75,124,1490,1500,191
1.386476957435E12,68,45,75,129,1490,1500,191
1.386476957703E12,69,45,76,142,1490,1500,191
1.386476957971E12,69,45,75,122,1490,1500,191
1.386476958239E12,69,46,75,130,1490,1500,191
1.386476958509E12,69,45,75,130,1490,1500,191
1.386476958778E12,69,45,75,125,1490,1500,191
1.386476959045E12,68,45,74,128,1490,1500,191
1.386476959316E12,69,45,75,125,1490,1500,191
1.386476959587E12,69,45,75,130,1490,1500,191
1.386476959857E12,69,45,75,134,1490,1500,191
1.386476960127E12,68,45,75,132,1490,1500,191
1.386476960405E12,68,45,76,127,1490,1500,191
1.386476960678E12,69,45,75,136,1490,1500,191
1.386476960947E12,69,45,75,118,1490,1500,191
1.38647696122E12,69,45,75,130,1490,1500,191
1.386476961494E12,69,45,75,130,1490,1500,191
1.386476961766E12,69,45,76,128,1490,1500,191
1.386476962038E12,69,45,76,125,1490,1500,191
1.386476962312E12,69,45,75,127,1490,1500,191
1.38647696258E12,69,45,75,136,1490,1500,191
1.386476962854E12,69,45,74,129,1490,1500,191
1.386476963123E12,69,45,76,121,1490,1500,191
1.386476963392E12,69,45,76,131,1490,1500,191
1.386476963664E12,69,45,76,129,1490,1500,191
1.386476963931E12,69,45,75,129,1490,1500,191
1.386476964199E12,68,45,76,125,1490,1500,191
1.38647696448E12,69,45,76,123,1490,1500,191
1.386476964749E12,68,45,75,124,1490,1500,191
1.38647696502E12,69,45,75,138,1490,1500,191
1.386476965292E12,69,46,77,140,1490,1500,191
1.38647696556E12,71,45,75,122,1490,1500,191
1.386476965831E12,69,45,76,125,1490,1500,191
1.386476966102E12,68,45,75,131,1490,1500,191
1.38647696637E12,69,45,76,127,1490,1500,191
1.38647696664E12,69,45,76,131,1490,1500,191
1.386476966912E12,69,45,75,128,1490,1500,191
1.386476967178E12,69,45,76,130,1490,1500,191
1.386476967445E12,69,45,76,135,1490,1500,191
1.386476967718E12,69,45,76,125,1490,1500,191
1.386476967993E12,69,45,75,121,1490,1500,191
1.386476968265E12,69,45,75,129,1490,1500,191
1.386476968543E12,67,45,75,124,1490,1500,191
1.386476968817E12,69,45,75,131,1490,1500,191
1.386476969085E12,68,45,75,130,1490,1500,191
1.386476969354E12,69,45,75,130,1490,1500,191
1.386476969626E12,69,45,74,125,1490,1500,191
1.386476969895E12,69,46,75,140,1490,1500,191
1.386476970164E12,67,45,75,127,1490,1500,191
1.386476970438E12,69,45,69,123,1490,1500,191
1.386476970715E12,69,45,40,130,1490,1500,191
1.386476970993E12,69,45,39,130,1490,1500,191
1.386476971264E12,69,45,40,126,1490,1500,191
1.38647697153E12,69,45,40,129,1490,1500,191
1.386476971797E12,68,46,39,129,1490,1500,191
1.386476972062E12,69,46,40,126,1490,1500,191
1.386476972327E12,69,46,40,136,1490,1500,191
1.386476972601E12,69,46,39,122,1490,1500,191
1.386476972868E12,69,46,39,126,1490,1500,191
1.386476973138E12,69,45,39,125,1490,1500,191
1.386476973669E12,69,45,39,127,1490,1500,191
1.386476973938E12,69,45,39,128,1490,1500,191
1.386476974204E12,69,45,39,125,1490,1500,191
1.386476974734E12,68,45,39,117,1490,1500,191
1.386476975003E12,69,45,39,132,1490,1500,191
1.386476975269E12,69,45,39,125,1490,1500,191
1.386476975534E12,69,46,39,130,1490,1500,191
1.386476975802E12,69,45,39,128,1490,1500,191
1.386476976067E12,69,45,38,127,1490,1500,191
1.386476976332E12,71,45,38,125,1490,1500,191
1.386476976599E12,69,46,38,128,1490,1500,191
1.386476976871E12,67,45,38,125,1490,1500,191
1.386476977136E12,69,45,38,130,1490,1500,191
1.386476977402E12,69,45,38,125,1490,1500,191
1.386476977667E12,68,45,38,132,1490,1500,191
1.386476977933E12,69,45,38,123,1490,1500,191
1.386476978199E12,69,45,38,122,1490,1500,191
1.386476978464E12,68,45,38,128,1490,1500,191
1.38647697873E12,69,45,38,128,1490,1500,191
1.386476978996E12,69,45,38,132,1490,1500,191
1.386476979262E12,69,45,38,127,1490,1500,191
1.386476979526E12,69,45,38,129,1490,1500,191
1.386476979791E12,69,46,38,129,1490,1500,191
1.386476980055E12,69,46,38,121,1490,1500,191
1.386476980321E12,69,46,38,127,1490,1500,191
1.386476980585E12,69,45,38,129,1490,1500,191
