time,LF,RF,LR,RR,LT,RT,distRight,distLeft,thetaRight,thetaLeft,theta,distance,turn,velocity,targetDist,startTurn,stopTurn,targetTheta
22178.0,59.256157,150.59146,48.100605,161.74702,2.0,1.0,140.75429,-51.245716,0.508795,0.508795,0.508795,-51.245716,1558.5994,1962.5,555.0,0.0,0.0,-0.46243036
22245.0,54.31477,152.77687,43.761105,163.33054,2.0,1.0,144.20781,-47.792187,0.48554844,0.48554844,0.48554844,-47.792187,1553.9972,1962.5,555.0,0.0,0.0,-0.44282496
22311.0,49.495567,154.31625,39.69532,164.11649,3.0,0.0,147.46399,-44.53601,0.45562556,0.45562556,0.45562556,-44.53601,1569.5049,1962.5,555.0,0.0,0.0,-0.40063214
22377.0,44.991867,155.49338,36.00689,164.47836,3.0,0.0,150.49648,-41.50353,0.42222863,0.42222863,0.42222863,-41.50353,1577.5745,1962.5,555.0,0.0,0.0,-0.36085045
22443.0,40.88927,156.49004,32.725517,164.65378,3.0,0.0,153.29306,-38.706947,0.38754484,0.38754484,0.38754484,-38.706947,1580.5636,1962.5,555.0,0.0,0.0,-0.32380167
22510.0,37.209167,157.41081,29.839558,164.78043,4.0,0.0,155.85164,-36.148365,0.3530433,0.3530433,0.3530433,-36.148365,1580.1403,1962.5,555.0,0.0,0.0,-0.28963497
22576.0,33.938274,158.30862,27.317505,164.9294,4.0,0.0,158.17722,-33.822792,0.31968436,0.31968436,0.31968436,-33.822792,1577.4862,1962.5,555.0,0.0,0.0,-0.258376
22643.0,31.046778,159.2047,25.120579,165.13089,4.0,0.0,160.27956,-31.720448,0.28806853,0.28806853,0.28806853,-31.720448,1573.4373,1962.5,555.0,0.0,0.0,-0.22996376
22710.0,28.498562,160.1022,23.209341,165.39143,4.0,0.0,162.17152,-29.82848,0.2585426,0.2585426,0.2585426,-29.82848,1568.5829,1962.5,555.0,0.0,0.0,-0.2042788
22777.0,26.256668,160.99521,21.54687,165.70502,4.0,0.0,163.86775,-28.132252,0.23127587,0.23127587,0.23127587,-28.132252,1563.3352,1962.5,555.0,0.0,0.0,-0.18116406
22843.0,24.285961,161.87411,20.100096,166.05997,4.0,0.0,165.38367,-26.616333,0.2063149,0.2063149,0.2063149,-26.616333,1557.9794,1962.5,555.0,0.0,0.0,-0.1604407
22910.0,22.554295,162.72871,18.839994,166.44301,4.0,0.0,166.73486,-25.265137,0.18362345,0.18362345,0.18362345,-25.265137,1552.7078,1962.5,555.0,0.0,0.0,-0.14192028
22977.0,21.032892,163.54984,17.741425,166.8413,4.0,0.0,167.93654,-24.063465,0.16311094,0.16311094,0.16311094,-24.063465,1547.6465,1962.5,555.0,0.0,0.0,-0.1254123
23043.0,19.696186,164.33023,16.782774,167.24365,4.0,0.0,169.00323,-22.996765,0.14465326,0.14465326,0.14465326,-22.996765,1542.8735,1962.5,555.0,0.0,0.0,-0.11073111
23110.0,18.52168,165.06467,15.945417,167.64095,4.0,0.0,169.94864,-22.051355,0.12810746,0.12810746,0.12810746,-22.051355,1538.4326,1962.5,555.0,0.0,0.0,-0.09769891
23177.0,17.48961,165.74985,15.213414,168.02603,4.0,0.0,170.78543,-21.214563,0.11332192,0.11332192,0.11332192,-21.214563,1534.3439,1962.5,592.0,0.0,0.0,-0.086148545
23244.0,16.44194,166.00658,15.074104,167.37442,4.0,0.0,171.29036,-20.709644,0.06828596,0.06828596,0.06828596,-20.709644,1604.6096,1962.5,723.0,0.0,0.0,0.014482846
23310.0,15.57177,166.98184,17.091665,165.46194,4.0,0.0,170.72961,-21.270386,-0.07584876,-0.07584876,-0.07584876,-21.270386,1834.7964,1962.5,806.0,0.0,0.0,0.340745
23377.0,16.257223,171.3237,21.114365,166.46655,4.0,0.0,168.98325,-23.01676,-0.2382445,-0.2382445,-0.2382445,-23.01676,1877.2131,1962.5,894.0,0.0,0.0,0.5367015
23443.0,18.676008,177.22424,26.422901,169.47736,4.0,0.0,166.3104,-25.6896,-0.36954898,-0.36954898,-0.36954898,-25.6896,1804.9943,1962.5,936.0,0.0,0.0,0.61086524
23510.0,22.32276,181.38011,32.097206,171.60567,4.0,0.0,163.06114,-28.938854,-0.4545842,-0.4545842,-0.4545842,-28.938854,1697.52,1962.5,963.0,0.0,0.0,0.61086524
23577.0,26.698889,183.25429,37.877,172.07617,4.0,0.0,159.45087,-32.549133,-0.50965464,-0.50965464,-0.50965464,-32.549133,1627.9177,1962.5,985.0,0.0,0.0,0.61086524
23643.0,31.49349,183.07797,43.627167,170.9443,4.0,0.0,155.61255,-36.38745,-0.5453193,-0.5453193,-0.5453193,-36.38745,1582.842,1962.5,987.0,0.0,0.0,0.61086524
23710.0,36.516098,181.30826,49.29084,168.53352,4.0,0.0,151.62914,-40.37086,-0.5684164,-0.5684164,-0.5684164,-40.37086,1553.65,1962.5,989.0,0.0,0.0,0.61086524
23777.0,41.655014,178.39297,54.85506,165.19292,3.0,0.0,147.55289,-44.447105,-0.5833746,-0.5833746,-0.5833746,-44.447105,1534.7449,1962.5,992.0,0.0,0.0,0.61086524
23843.0,46.847847,174.69135,60.327827,161.21135,3.0,0.0,143.41702,-48.582985,-0.5930618,-0.5930618,-0.5930618,-48.582985,1522.5013,1962.5,994.0,0.0,0.0,0.61086524
23910.0,52.061546,170.46541,65.72479,156.80215,2.0,0.0,139.24272,-52.757275,-0.5993354,-0.5993354,-0.5993354,-52.757275,1514.5723,1962.5,995.0,0.0,0.0,0.61086524
23978.0,57.279785,165.89632,71.06253,152.11357,2.0,0.0,135.04364,-56.95636,-0.6033983,-0.6033983,-0.6033983,-56.95636,1509.4374,1962.5,999.0,0.0,0.0,0.61086524
24044.0,61.9068,159.53557,75.36873,146.07364,2.0,0.0,130.91158,-61.08843,-0.5924409,-0.5924409,-0.5924409,-61.08843,1474.5481,1962.5,1004.0,0.0,0.0,0.572303
24111.0,65.973526,152.35452,78.84546,139.48257,2.0,1.0,126.906715,-65.093285,-0.57186073,-0.57186073,-0.57186073,-65.093285,1452.1963,1962.5,1026.0,0.0,0.0,0.5340376
24178.0,70.20878,146.43858,82.75428,133.8931,2.0,1.0,122.97447,-69.02553,-0.5602337,-0.5602337,-0.5602337,-69.02553,1472.9928,1962.5,1039.0,0.0,0.0,0.53886515
24244.0,74.23294,140.56374,86.41177,128.3849,2.0,1.0,119.12573,-72.87427,-0.5469684,-0.5469684,-0.5469684,-72.87427,1469.1873,1962.5,1039.0,0.0,0.0,0.5225888
24311.0,77.56627,133.90762,89.065575,122.40831,1.0,1.0,115.43722,-76.56278,-0.5218081,-0.5218081,-0.5218081,-76.56278,1441.5576,1962.5,1039.0,0.0,0.0,0.47556752
24377.0,80.37062,127.19191,91.02898,116.53355,1.0,1.0,111.956985,-80.043015,-0.48963422,-0.48963422,-0.48963422,-80.043015,1425.2665,1962.5,1039.0,0.0,0.0,0.43050385
24445.0,82.789085,120.833534,92.54446,111.07816,1.0,1.0,108.712845,-83.287155,-0.45381483,-0.45381483,-0.45381483,-83.287155,1416.7987,1962.5,1042.0,0.0,0.0,0.38798472
24511.0,85.02488,115.17854,93.93795,106.265465,1.0,1.0,105.700584,-86.299416,-0.41923416,-0.41923416,-0.41923416,-86.299416,1419.6759,1962.5,1072.0,0.0,0.0,0.35568047
24578.0,87.95687,111.36682,96.64242,102.68129,1.0,1.0,102.75291,-89.24709,-0.4097017,-0.4097017,-0.4097017,-89.24709,1477.858,1962.5,1072.0,0.0,0.0,0.39218262
24645.0,90.45483,107.20476,98.69552,98.964066,1.0,1.0,99.93378,-92.06622,-0.39083812,-0.39083812,-0.39083812,-92.06622,1456.1836,1962.5,1072.0,0.0,0.0,0.35616994
24711.0,92.61703,103.040115,100.29353,95.36361,1.0,1.0,97.28209,-94.71791,-0.36648494,-0.36648494,-0.36648494,-94.71791,1443.4324,1962.5,1072.0,0.0,0.0,0.32172775
24778.0,94.52671,99.08125,101.58565,92.02231,1.0,1.0,94.81919,-97.18081,-0.33929747,-0.33929747,-0.33929747,-97.18081,1436.8489,1962.5,1072.0,0.0,0.0,0.28933135
24845.0,96.24458,95.43581,102.67511,89.00528,1.0,1.0,92.55409,-99.44591,-0.31108722,-0.31108722,-0.31108722,-99.44591,1434.4731,1962.5,1072.0,0.0,0.0,0.2592413
24911.0,97.81126,92.14634,103.628784,86.32881,1.0,1.0,90.48726,-101.51274,-0.28306615,-0.28306615,-0.28306615,-101.51274,1434.9126,1962.5,1072.0,0.0,0.0,0.23156789
24978.0,99.25242,89.21664,104.48773,83.98132,1.0,1.0,88.61333,-103.38667,-0.25602114,-0.25602114,-0.25602114,-103.38667,1437.1798,1962.5,1060.0,0.0,0.0,0.20631675
25044.0,100.3609,86.38576,104.83553,81.911125,1.0,1.0,86.997665,-105.002335,-0.2201064,-0.2201064,-0.2201064,-105.002335,1416.5771,1962.5,1012.0,0.0,0.0,0.15410091
25111.0,100.7827,83.35576,103.776,80.36246,1.0,1.0,85.90234,-106.09766,-0.14856225,-0.14856225,-0.14856225,-106.09766,1333.8171,1962.5,967.0,0.0,0.0,0.017075742
25177.0,101.12816,81.20385,102.304855,80.02716,1.0,1.0,85.46771,-106.53229,-0.058767073,-0.058767073,-0.058767073,-106.53229,1291.4236,1962.5,967.0,0.0,0.0,-0.106261924
25244.0,101.535645,80.46451,101.5105,80.489655,1.0,1.0,85.47701,-106.52299,0.0012571216,0.0012571216,0.0012571216,-106.52299,1360.5757,1962.5,967.0,0.0,0.0,-0.11157194
25310.0,101.71294,80.44145,100.910706,81.24368,1.0,1.0,85.7736,-106.2264,0.04008994,0.04008994,0.04008994,-106.2264,1409.7991,1962.5,967.0,0.0,0.0,-0.111458294
25376.0,101.610596,80.78282,100.329605,82.06381,1.0,1.0,86.2466,-105.7534,0.06396195,0.06396195,0.06396195,-105.7534,1444.55,1962.5,967.0,0.0,0.0,-0.10783487
25444.0,101.272446,81.30388,99.72164,82.85469,1.0,1.0,86.81868,-105.18132,0.077385634,0.077385634,0.077385634,-105.18132,1468.8195,1937.5,967.0,0.0,0.0,-0.1020561
25510.0,100.79753,81.87019,99.128075,83.53966,1.0,1.0,87.40096,-104.59904,0.083279334,0.083279334,0.083279334,-104.59904,1485.5278,1900.0,967.0,0.0,0.0,-0.09506679
25576.0,100.28105,82.40978,98.582924,84.10791,1.0,1.0,87.94242,-104.05758,0.08470364,0.08470364,0.08470364,-104.05758,1496.1747,1887.5,967.0,0.0,0.0,-0.087952815
25644.0,99.74208,82.9326,98.06395,84.610725,1.0,1.0,88.460815,-103.539185,0.08370986,0.08370986,0.08370986,-103.539185,1502.7551,1887.5,967.0,0.0,0.0,-0.08133769
25711.0,99.189964,83.4438,97.5636,85.070175,1.0,1.0,88.96333,-103.03667,0.08113964,0.08113964,0.08113964,-103.03667,1507.1256,1887.5,967.0,0.0,0.0,-0.07500429
25777.0,98.64215,83.93613,97.08873,85.48955,1.0,1.0,89.44344,-102.55656,0.07751568,0.07751568,0.07751568,-102.55656,1510.047,1862.5,967.0,0.0,0.0,-0.06886492
25843.0,98.14353,84.37635,96.67075,85.84913,1.0,1.0,89.8694,-102.1306,0.073506385,0.073506385,0.073506385,-102.1306,1511.8818,1812.5,967.0,0.0,0.0,-0.062999204
25911.0,97.72905,84.73915,96.33147,86.13674,1.0,1.0,90.21794,-101.78206,0.069765635,0.069765635,0.069765635,-101.78206,1512.8597,1800.0,967.0,0.0,0.0,-0.05779522
25977.0,97.348526,85.07114,96.02547,86.39418,1.0,1.0,90.534775,-101.465225,0.0660562,0.0660562,0.0660562,-101.465225,1513.2834,1800.0,967.0,0.0,0.0,-0.05353691
26045.0,96.986946,85.386375,95.739136,86.634186,1.0,1.0,90.833664,-101.166336,0.062309876,0.062309876,0.062309876,-101.166336,1513.4155,1800.0,967.0,0.0,0.0,-0.04966606
26110.0,96.645195,85.68477,95.47214,86.85783,1.0,1.0,91.11471,-100.88529,0.0585852,0.0585852,0.0585852,-100.88529,1513.338,1762.5,967.0,0.0,0.0,-0.046014436
26176.0,96.36178,85.93307,95.25295,87.0419,1.0,1.0,91.347206,-100.652794,0.05538433,0.05538433,0.05538433,-100.652794,1513.0997,1725.0,967.0,0.0,0.0,-0.042580858
26243.0,96.130356,86.1366,95.075325,87.19163,1.0,1.0,91.53684,-100.46316,0.052702524,0.052702524,0.052702524,-100.46316,1512.8047,1725.0,967.0,0.0,0.0,-0.03974039
26310.0,95.91009,86.33096,94.907585,87.333466,1.0,1.0,91.717064,-100.282936,0.050083276,0.050083276,0.050083276,-100.282936,1512.506,1725.0,967.0,0.0,0.0,-0.03742355
26377.0,95.70079,86.51634,94.749374,87.46776,1.0,1.0,91.88814,-100.11186,0.047535565,0.047535565,0.047535565,-100.11186,1512.1644,1725.0,967.0,0.0,0.0,-0.03522169
26443.0,95.502235,86.6929,94.600296,87.59484,1.0,1.0,92.050316,-99.949684,0.045066316,0.045066316,0.045066316,-99.949684,1511.7898,1675.0,967.0,0.0,0.0,-0.033131685
26510.0,95.354385,86.82501,94.48964,87.68976,1.0,1.0,92.171265,-99.828735,0.043210834,0.043210834,0.043210834,-99.828735,1511.3905,1650.0,967.0,0.0,0.0,-0.031150248
26576.0,95.23227,86.934494,94.39851,87.76825,1.0,1.0,92.271225,-99.728775,0.04166361,0.04166361,0.04166361,-99.728775,1511.0812,1637.5,967.0,0.0,0.0,-0.0296726
26643.0,95.124084,87.03178,94.318054,87.8378,1.0,1.0,92.35982,-99.64018,0.04027946,0.04027946,0.04027946,-99.64018,1510.8145,1637.5,967.0,0.0,0.0,-0.028451316
26710.0,95.019516,87.12605,94.24058,87.90498,1.0,1.0,92.445435,-99.554565,0.038926933,0.038926933,0.038926933,-99.554565,1510.5674,1637.5,967.0,0.0,0.0,-0.02736903
26776.0,94.91847,87.21737,94.165985,87.969864,1.0,1.0,92.52815,-99.47185,0.03760651,0.03760651,0.03760651,-99.47185,1510.3165,1637.5,967.0,0.0,0.0,-0.026322981
26844.0,94.82091,87.30579,94.09421,88.03249,1.0,1.0,92.60803,-99.39197,0.036318555,0.036318555,0.036318555,-99.39197,1510.0629,1637.5,967.0,0.0,0.0,-0.02531243
26910.0,94.7267,87.39138,94.02515,88.09294,1.0,1.0,92.68516,-99.31484,0.035063285,0.035063285,0.035063285,-99.31484,1509.8075,1637.5,967.0,0.0,0.0,-0.024336478
26977.0,94.635796,87.4742,93.958725,88.15127,1.0,1.0,92.7596,-99.2404,0.03384081,0.03384081,0.03384081,-99.2404,1509.5513,1637.5,967.0,0.0,0.0,-0.023394229
27043.0,94.5481,87.55428,93.89485,88.207535,1.0,1.0,92.831406,-99.168594,0.03265113,0.03265113,0.03265113,-99.168594,1509.295,1637.5,967.0,0.0,0.0,-0.022484792
27110.0,94.46353,87.63173,93.833435,88.261826,1.0,1.0,92.90068,-99.09932,0.031494167,0.031494167,0.031494167,-99.09932,1509.0394,1637.5,967.0,0.0,0.0,-0.021607418
27176.0,94.38198,87.70659,93.7744,88.31417,1
