1.386349954696E12,12,15,9,17,1950,1300,191
1.386349955036E12,13,16,9,18,1920,1300,191
1.386349955373E12,36,17,8,17,1640,1300,191
1.386349955708E12,32,17,7,18,1650,1300,191
1.386349956046E12,27,17,25,15,1310,1300,191
1.386349956383E12,27,18,25,19,1680,1300,191
1.386349956719E12,30,18,25,19,1600,1300,191
1.386349957057E12,45,18,25,19,1620,1300,191
1.386349957396E12,31,19,24,20,1580,1300,191
1.386349957739E12,26,20,24,19,1400,1300,191
1.386349958087E12,23,20,24,21,1640,1300,191
1.386349958429E12,29,20,23,20,1510,1300,191
1.38634995877E12,30,21,17,22,1680,1300,191
1.38634995911E12,22,22,26,23,1610,1300,191
1.386349959451E12,27,22,22,24,1730,1300,191
1.386349959791E12,21,23,21,25,1560,1300,191
1.38634996014E12,19,24,20,26,1530,1300,191
1.386349960486E12,19,25,23,29,1000,1300,191
1.386349960825E12,23,26,22,28,1750,1300,191
1.386349961165E12,36,26,18,25,1140,1300,191
1.386349961504E12,41,26,18,29,1650,1300,191
1.38634996184E12,18,26,17,42,1490,1300,191
1.386349962174E12,16,27,17,27,1250,1300,191
1.386349962513E12,16,28,16,28,1350,1300,191
1.386349962864E12,25,26,17,30,1670,1300,191
1.386349963202E12,17,27,15,30,1650,1300,191
1.386349963544E12,14,31,15,41,1250,1300,191
1.386349963883E12,14,26,14,36,1310,1300,191
1.386349964218E12,14,28,13,56,1290,1300,191
1.386349964558E12,13,28,13,48,1240,1300,191
1.386349964891E12,13,29,13,42,1280,1300,191
1.386349965231E12,13,28,13,49,1300,1300,191
1.386349965564E12,13,29,12,43,1350,1300,191
1.386349965897E12,13,29,12,43,1300,1300,191
1.386349966231E12,12,28,12,55,1280,1300,191
1.386349966568E12,13,28,12,46,1360,1300,191
1.386349966904E12,13,29,11,36,1390,1300,191
1.386349967239E12,13,29,11,33,1410,1300,191
1.386349967573E12,13,29,12,49,1290,1300,191
1.386349967915E12,13,29,12,30,1370,1300,191
1.386349968253E12,13,27,12,30,1380,1300,191
1.386349968597E12,13,30,12,32,1420,1300,191
1.386349968934E12,13,34,12,35,1430,1300,191
1.386349969267E12,31,27,12,49,2000,1300,191
1.386349969597E12,34,29,12,56,2000,1300,191
1.386349969932E12,50,29,12,65,2000,1300,191
1.386349970266E12,35,31,10,68,2000,1300,191
1.386349970606E12,37,31,19,86,2000,1300,191
1.386349970939E12,78,32,36,86,2000,1300,191
1.386349971275E12,36,32,53,87,2000,1300,191
1.386349971606E12,16,34,49,99,2000,1300,191
1.38634997194E12,28,35,31,44,1500,1300,191
1.386349972274E12,25,35,28,33,1000,1300,191
1.386349972608E12,17,35,98,99,2000,1300,191
1.386349972946E12,17,37,11,40,1330,1300,191
1.386349973293E12,32,34,18,46,2000,1300,191
1.386349973631E12,98,35,15,35,1020,1300,191
1.386349973967E12,23,101,15,43,2000,1300,191
1.386349974298E12,88,34,17,50,2000,1300,191
1.386349974634E12,101,47,99,53,2000,1300,191
1.386349974968E12,27,49,36,65,1000,1300,191
1.386349975304E12,31,41,13,36,1000,1300,191
1.386349975645E12,26,52,21,99,2000,1300,191
1.386349975976E12,28,36,9,99,2000,1300,191
1.38634997631E12,19,30,6,56,2000,1300,191
1.386349976641E12,15,26,6,33,2000,1300,191
1.386349976976E12,27,24,7,34,2000,1300,191
1.386349977313E12,101,25,8,25,1300,1300,191
1.386349977651E12,20,24,37,27,1720,1300,191
1.386349977988E12,19,24,13,33,2000,1300,191
1.386349978334E12,19,24,24,27,1740,1300,191
1.386349978672E12,18,24,17,25,1640,1300,191
1.386349979004E12,19,24,17,26,1680,1300,191
1.386349979342E12,19,23,17,25,1770,1300,191
1.386349979678E12,19,26,17,25,1640,1300,191
1.38634998002E12,17,26,17,28,1320,1300,191
1.386349980354E12,18,22,17,30,1550,1300,191
1.386349980688E12,17,24,20,29,1120,1300,191
1.386349981032E12,18,24,17,29,1480,1300,191
1.386349981368E12,17,24,17,28,1440,1300,191
1.386349981705E12,18,24,17,30,1500,1300,191
1.38634998204E12,17,24,17,28,1480,1300,191
1.386349982375E12,17,24,19,34,1240,1300,191
1.386349982717E12,25,24,20,26,2000,1300,191
1.386349983056E12,21,24,17,24,1300,1300,191
1.386349983403E12,17,24,17,26,1440,1300,191
1.386349983739E12,17,25,18,35,1290,1300,191
1.386349984078E12,17,24,16,26,1540,1300,191
1.386349984412E12,16,25,16,25,1380,1300,191
1.386349984747E12,20,24,18,27,1770,1300,191
1.386349985083E12,24,24,17,24,1340,1300,191
1.386349985423E12,17,33,17,25,1340,1300,191
1.386349985756E12,18,24,16,29,1550,1300,191
1.386349986102E12,16,24,16,31,1420,1300,191
1.386349986436E12,17,25,16,31,1450,1300,191
1.386349986775E12,17,25,16,30,1470,1300,191
1.386349987119E12,17,26,16,32,1500,1300,191
1.386349987454E12,16,25,16,33,1440,1300,191
1.386349987786E12,17,25,16,33,1470,1300,191
1.386349988118E12,16,25,16,32,1440,1300,191
1.386349988455E12,17,25,16,27,1480,1300,191
1.386349988798E12,16,17,16,27,1370,1300,191
1.386349989132E12,16,55,16,38,1410,1300,191
1.386349989465E12,16,101,16,35,1440,1300,191
1.386349989797E12,16,101,16,96,1430,1300,191
1.386349990129E12,16,92,16,101,1450,1300,191
1.386349990464E12,16,37,15,81,1530,1300,191
1.386349990796E12,17,30,15,68,1520,1300,191
1.38634999113E12,16,101,15,57,1460,1300,191
1.38634999147E12,16,19,15,101,1470,1300,191
1.386349991802E12,16,26,15,99,1480,1300,191
1.386349992136E12,16,36,15,99,1450,1300,191
1.386349992467E12,16,26,15,101,1460,1300,191
1.386349992801E12,16,31,15,101,1390,1300,191
1.386349993134E12,16,26,15,34,1490,1300,191
1.386349993471E12,20,24,15,89,1990,1300,191
1.386349993814E12,16,23,15,101,1540,1300,191
1.386349994146E12,15,58,15,99,1430,1300,191
1.386349994482E12,15,27,15,101,1420,1300,191
1.38634999482E12,15,31,15,101,1430,1300,191
1.386349995151E12,15,101,15,101,1420,1300,191
1.386349995485E12,15,12,15,99,1450,1300,191
1.386349995819E12,15,45,14,30,1400,1300,191
1.386349996151E12,15,98,15,37,1430,1300,191
1.386349996492E12,15,18,15,45,1430,1300,191
1.386349996825E12,15,13,15,26,1390,1300,191
1.386349997157E12,15,19,14,26,1470,1300,191
1.386349997492E12,15,62,15,27,1450,1300,191
1.386349997828E12,15,28,15,29,1440,1300,191
1.386349998163E12,15,29,15,32,1450,1300,191
1.3863499985E12,29,29,15,33,1650,1300,191
1.386349998841E12,58,29,15,32,1430,1300,191
1.386349999189E12,93,30,12,30,1100,1300,191
1.386349999531E12,25,29,21,29,2000,1300,191
1.386349999866E12,14,29,93,39,2000,1300,191
1.386350000203E12,23,29,11,30,1310,1300,191
1.386350000542E12,101,30,96,32,1310,1300,191
1.386350000882E12,35,30,18,32,1390,1300,191
1.386350001218E12,31,31,12,32,1170,1300,191
1.386350001566E12,15,29,12,29,1680,1300,191
1.386350001909E12,57,29,12,30,1250,1300,191
1.386350002245E12,52,28,12,31,1720,1300,191
1.386350002583E12,34,33,17,32,1000,1300,191
1.386350002927E12,40,28,82,31,1630,1300,191
1.386350003264E12,38,29,24,31,1390,1300,191
1.386350003599E12,38,29,25,34,1880,1300,191
1.386350003931E12,42,29,28,44,2000,1300,191
1.386350004273E12,47,29,52,70,1280,1300,191
1.386350004609E12,36,29,44,89,1000,1300,191
1.386350004947E12,34,28,49,65,2000,1300,191
1.386350005279E12,32,30,55,43,2000,1300,191
1.386350005611E12,101,31,45,53,2000,1300,191
1.386350005946E12,14,32,33,91,2000,1300,191
1.386350006276E12,13,32,36,40,2000,1300,191
1.386350006613E12,13,30,45,31,1170,1300,191
1.386350006955E12,12,43,39,81,2000,1300,191
1.386350007292E12,11,36,13,56,1020,1300,191
1.386350007628E12,10,41,12,50,1000,1300,191
1.38635000796E12,10,41,12,39,1000,1300,191
1.386350008299E12,10,52,11,31,1030,1300,191
1.386350008633E12,10,50,11,25,1080,1300,191
1.38635000897E12,11,29,11,34,1140,1300,191
1.38635000931E12,11,39,11,33,1230,1300,191
1.386350009652E12,11,32,11,34,1230,1300,191
1.386350009989E12,12,33,11,30,1280,1300,191
1.386350010325E12,12,32,11,31,1350,1300,191
1.386350010662E12,12,32,11,29,1380,1300,191
1.386350011001E12,13,30,12,32,1380,1300,191
1.386350011338E12,13,30,12,33,1440,1300,191
1.386350011671E12,13,30,12,91,1440,1300,191
1.386350012013E12,14,33,12,32,1480,1300,191
1.386350012349E12,14,31,13,32,1420,1300,191
1.386350012685E12,14,31,13,32,1420,1300,191
1.38635001302E12,15,31,13,33,1470,1300,191
1.38635001336E12,15,30,12,32,1570,1300,191
1.386350013698E12,15,30,14,35,1480,1300,191
1.386350014034E12,15,30,14,33,1460,1300,191
1.386350014369E12,19,27,14,30,1960,1300,191
1.386350014716E12,17,30,14,31,1690,1300,191
1.386350015055E12,15,35,14,33,1380,1300,191
1.386350015391E12,15,28,14,31,1430,1300,191
1.386350015724E12,15,29,14,40,1450,1300,191
1.386350016059E12,16,29,14,50,1580,1300,191
1.386350016394E12,16,27,15,74,1460,1300,191
1.386350016732E12,16,28,16,50,1440,1300,191
1.386350017066E12,17,28,15,38,1620,1300,191
1.386350017409E12,15,29,15,30,1390,1300,191
1.386350017745E12,36,36,19,23,1000,1300,191
1.386350018079E12,22,30,14,28,1000,1300,191
1.386350018418E12,15,29,15,29,1340,1300,191
1.386350018761E12,17,27,16,30,1460,1300,191
1.386350019098E12,17,28,16,31,1450,1300,191
1.386350019434E12,17,28,16,31,1510,1300,191
1.386350019787E12,18,27,16,31,1590,1300,191
1.386350020132E12,18,28,16,33,1720,1300,191
1.386350020474E12,18,28,17,29,1520,1300,191
1.386350020808E12,19,28,17,30,1810,1300,191
1.386350021146E12,18,28,17,32,1520,1300,191
1.38635002148E12,17,28,17,30,1470,1300,191
1.386350021813E12,19,28,17,32,1760,1300,191
1.38635002215E12,18,28,16,39,1690,1300,191
1.386350022492E12,17,27,16,41,1500,1300,191
1.386350022826E12,18,29,19,38,1380,1300,191
1.386350023163E12,18,28,19,32,1240,1300,191
1.386350023501E12,17,29,16,33,1540,1300,191
1.386350023836E12,19,29,16,31,1690,1300,191
1.386350024172E12,17,28,17,33,1410,1300,191
1.386350024505E12,17,28,16,43,1400,1300,191
1.386350024846E12,17,29,16,35,1470,1300,191
1.38635002519E12,17,28,16,29,1510,1300,191
1.386350025528E12,17,27,16,29,1540,1300,191
1.386350025862E12,17,30,16,74,1510,1300,191
1.386350026198E12,17,29,16,36,1490,1300,191
1.386350026532E12,16,37,16,25,1430,1300,191
1.386350026864E12,17,33,16,22,1470,1300,191
1.386350027196E12,16,30,16,26,1430,1300,191
1.386350027532E12,17,27,16,30,1480,1300,191
1.386350027873E12,17,28,16,32,1480,1300,191
1.386350028209E12,16,27,16,31,1450,1300,191
1.386350028546E12,26,33,16,31,1000,1300,191
1.386350028887E12,43,29,16,30,1330,1300,191
1.386350029224E12,36,18,16,30,2000,1300,191
1.386350029562E12,37,20,37,32,2000,1300,191
1.386350029898E12,39,59,41,47,1640,1300,191
1.386350030245E12,33,42,84,72,2000,1300,191
1.38635003058E12,42,37,37,101,2000,1300,191
1.386350031255E12,33,36,37,101,1380,1300,191
1.386350031595E12,34,30,36,101,1690,1300,191
1.38635003193E12,101,26,32,30,1890,1300,191
1.38635003227E12,101,43,34,33,1000,1300,191
1.386350032599E12,83,101,53,18,1000,1300,191
1.386350032941E12,42,99,42,25,2000,1300,191
1.386350033275E12,101,37,33,30,1000,1300,191
1.386350033613E12,101,36,37,39,1440,1300,191
1.386350033949E12,101,49,84,46,1000,1300,191
1.386350034285E12,34,102,99,75,1000,1300,191
1.386350034618E12,58,78,99,101,2000,1300,191
1.386350034948E12,52,58,99,101,2000,1300,191
1.386350035283E12,101,28,99,24,1000,1300,191
1.386350035628E12,101,32,101,33,1040,1300,191
1.386350035966E12,35,35,98,38,1350,1300,191
1.386350036302E12,10,35,93,37,1280,1300,191
1.38635003664E12,10,35,40,37,1260,1300,191
1.386350036977E12,10,33,16,42,1000,1300,191
1.386350037324E12,10,33,10,37,1210,1300,191
1.386350037658E12,11,32,10,34,1260,1300,191
1.386350037995E12,11,30,10,39,1290,1300,191
1.386350038342E12,12,32,10,34,1340,1300,191
1.386350038683E12,12,83,11,41,1390,1300,191
1.386350039018E12,12,29,11,98,1410,1300,191
1.386350039354E12,13,33,12,60,1450,1300,191
1.386350039688E12,13,41,12,29,1480,1300,191
1.38635004002E12,14,40,12,26,1510,1300,191
1.386350040352E12,14,27,12,31,1510,1300,191
1.386350040694E12,15,16,13,31,1540,1300,191
1.386350041026E12,15,37,13,36,1550,1300,191
1.386350041359E12,15,47,14,33,1570,1300,191
1.386350041693E12,15,101,14,101,1530,1300,191
1.386350042026E12,16,101,14,101,1550,1300,191
1.38635004236E12,16,33,14,99,1580,1300,191
1.38635004269E12,16,101,15,101,1570,1300,191
1.386350043022E12,16,101,15,99,1510,1300,191
1.386350043361E12,16,101,15,101,1580,1300,191
1.386350043696E12,16,101,15,101,1510,1300,191
1.386350044031E12,16,36,15,99,1510,1300,191
1.386350044365E12,16,29,15,82,1530,1300,191
1.386350044702E12,17,101,16,101,1560,1300,191
1.386350045039E12,17,101,16,26,1590,1300,191
1.38635004537E12,16,101,16,99,1410,1300,191
1.386350045702E12,17,101,16,99,1490,1300,191
1.386350046048E12,17,33,16,101,1520,1300,191
1.386350046382E12,17,16,16,96,1530,1300,191
1.386350046714E12,17,55,16,29,1510,1300,191
1.386350047049E12,17,25,16,23,1490,1300,191
1.386350047387E12,18,25,16,27,1560,1300,191
1.386350047723E12,18,25,16,27,1560,1300,191
1.386350048059E12,17,26,17,28,1500,1300,191
1.386350048395E12,17,24,16,29,1530,1300,191
1.386350048742E12,18,24,17,28,1590,1300,191
1.386350049077E12,18,25,17,27,1570,1300,191
1.38635004942E12,18,25,17,26,1620,1300,191
1.386350049755E12,18,25,17,26,1570,1300,191
1.386350050096E12,18,26,17,27,1520,1300,191
1.386350050429E12,18,26,17,27,1580,1300,191
1.386350051101E12,17,26,16,27,1490,1300,191
1.386350051435E12,17,25,16,27,1520,1300,191
1.386350051769E12,17,26,16,26,1500,1300,191
1.386350052101E12,16,26,16,27,1430,1300,191
1.386350052438E12,16,26,16,27,1460,1300,191
1.386350052779E12,16,26,16,43,1450,1300,191
1.386350053113E12,16,27,16,32,1420,1300,191
1.38635005345E12,16,26,16,19,1420,1300,191
1.386350053796E12,16,26,16,30,1490,1300,191
1.386350054131E12,16,27,16,27,1430,1300,191
