time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386541808336E12,99,88,99,92,1500,1300,191
1.386541808606E12,100,88,102,98,1500,1300,191
1.386541808885E12,97,90,99,92,1500,1300,191
1.386541809156E12,96,90,98,98,1500,1300,191
1.386541809425E12,96,94,98,102,1500,1300,191
1.386541809701E12,93,94,98,100,1500,1300,191
1.386541809977E12,93,92,92,102,1500,1300,191
1.386541810248E12,94,94,95,102,1500,1300,191
1.386541810532E12,90,96,92,103,1250,1300,191
1.386541810803E12,90,100,92,107,1500,1300,191
1.386541811074E12,90,100,92,103,1500,1300,191
1.386541811342E12,93,255,92,107,1500,1300,191
1.386541811608E12,92,255,94,255,1500,1300,191
1.386541811878E12,94,255,95,255,1500,1300,191
1.38654181242E12,94,255,95,255,1500,1300,191
1.386541812687E12,93,255,92,255,1500,1300,191
1.386541812956E12,94,92,95,255,1500,1300,191
1.386541813235E12,94,93,95,102,1500,1300,191
1.386541813519E12,94,91,92,107,1500,1300,191
1.386541813795E12,91,96,92,103,1500,1300,191
1.386541814069E12,90,97,92,102,1500,1300,191
1.38654181434E12,88,96,66,104,1500,1300,191
1.386541814617E12,92,94,92,107,1500,1300,191
1.386541814891E12,90,94,94,107,1500,1300,191
1.386541815157E12,90,97,90,107,1500,1300,191
1.386541815429E12,88,100,88,107,1500,1300,191
1.386541815705E12,88,99,90,104,1500,1300,191
1.386541815981E12,89,100,90,107,1500,1300,191
1.386541816255E12,85,98,87,110,1500,1300,191
1.38654181652E12,86,100,87,110,1500,1300,191
1.38654181679E12,85,102,87,111,1500,1300,191
1.386541817056E12,88,100,87,106,1500,1300,191
1.386541817323E12,85,103,88,110,1500,1300,191
1.386541817598E12,83,101,88,114,1500,1300,191
1.386541817866E12,83,106,85,115,1500,1300,191
1.386541818134E12,82,105,85,110,1500,1300,191
1.386541818408E12,80,105,85,115,1500,1300,191
1.386541818697E12,81,103,83,113,2000,1300,191
1.386541818971E12,77,109,80,123,2000,1300,191
1.386541819256E12,69,127,79,130,2000,1300,191
1.386541819529E12,61,144,71,143,2000,1300,191
1.386541819803E12,50,162,66,156,2000,1300,191
1.386541820075E12,40,170,55,255,2000,1300,191
1.386541820358E12,58,187,45,80,2000,1300,191
1.386541820631E12,71,255,45,255,2000,1300,191
1.386541820894E12,80,255,53,255,2000,1300,191
